id,unique_name,display_name,description,url,notes
460d5cdf-f1b1-4fad-ad5b-cae510bf4392,rocky-payload,Rocky Payload,Powers up Rock-type moves.,https://bulbapedia.bulbagarden.net/wiki/Rocky_Payload_(Ability),
98f126b5-9270-4574-9a43-4fd90eb43e7a,wind-power,Wind Power,"The Pokémon becomes charged when it is hit by a wind move, boosting the power of the next Electric-type move the Pokémon uses.",https://bulbapedia.bulbagarden.net/wiki/Wind_Power_(Ability),
1b9e14fd-68c4-4b11-9ee6-519944fb2e99,zero-to-hero,Zero to Hero,The Pokémon transforms into its Hero Form when it switches out.,https://bulbapedia.bulbagarden.net/wiki/Zero_to_Hero_(Ability),
5e61eda7-6569-425b-93da-fb528606a641,commander,Commander,"When the Pokémon enters a battle, it goes inside the mouth of an ally Dondozo if one is on the field. The Pokémon then issues commands from there.",https://bulbapedia.bulbagarden.net/wiki/Commander_(Ability),
73839f83-3ea8-4513-a22b-6fa2bbebe1d7,electromorphosis,Electromorphosis,"The Pokémon becomes charged when it takes damage, boosting the power of the next Electric-type move the Pokémon uses.",https://bulbapedia.bulbagarden.net/wiki/Electromorphosis_(Ability),
603c81cc-6380-4f3c-8830-b28d596b1870,protosynthesis,Protosynthesis,Boosts the Pokémon's most proficient stat in harsh sunlight or if the Pokémon is holding Booster Energy.,https://bulbapedia.bulbagarden.net/wiki/Protosynthesis_(Ability),
3ea9d7ac-9aa7-4cd1-aade-dcef76dfcda5,quark-drive,Quark Drive,Boosts the Pokémon's most proficient stat on Electric Terrain or if the Pokémon is holding Booster Energy.,https://bulbapedia.bulbagarden.net/wiki/Quark_Drive_(Ability),
3c49d70d-1458-499e-9773-42b4833698f8,good-as-gold,Good as Gold,"A body of pure, solid gold gives the Pokémon full immunity to other Pokémon's status moves.",https://bulbapedia.bulbagarden.net/wiki/Good_as_Gold_(Ability),
3f254523-1868-4f52-90fe-a395a04584ad,vessel-of-ruin,Vessel of Ruin,The power of the Pokémon's ruinous vessel lowers the Sp. Atk stats of all Pokémon except itself.,https://bulbapedia.bulbagarden.net/wiki/Vessel_of_Ruin_(Ability),
6012d842-3854-4bca-b5f3-38ea1d4b41f5,sword-of-ruin,Sword of Ruin,The power of the Pokémon's ruinous sword lowers the Defense stats of all Pokémon except itself.,https://bulbapedia.bulbagarden.net/wiki/Sword_of_Ruin_(Ability),
a0708e31-48e4-4958-ab1d-e718467d0e28,tablets-of-ruin,Tablets of Ruin,The power of the Pokémon's ruinous wooden tablets lowers the Attack stats of all Pokémon except itself.,https://bulbapedia.bulbagarden.net/wiki/Tablets_of_Ruin_(Ability),
c796e9c6-2053-4018-8c8e-48663d559977,beads-of-ruin,Beads of Ruin,The power of the Pokémon's ruinous beads lowers the Sp. Def stats of all Pokémon except itself.,https://bulbapedia.bulbagarden.net/wiki/Beads_of_Ruin_(Ability),
8dbb696b-8d71-4fa2-b712-f4345caec21a,orichalcum-pulse,Orichalcum Pulse,Turns the sunlight harsh when the Pokémon enters a battle. The ancient pulse thrumming through the Pokémon also boosts its Attack stat in harsh sunlight.,https://bulbapedia.bulbagarden.net/wiki/Orichalcum_Pulse_(Ability),
b542cf82-4501-472a-a4e7-2c0e60ccd3df,hadron-engine,Hadron Engine,Turns the ground into Electric Terrain when the Pokémon enters a battle. The futuristic engine within the Pokémon also boosts its Sp. Atk stat on Electric Terrain.,https://bulbapedia.bulbagarden.net/wiki/Hadron_Engine_(Ability),
0478c131-b9ec-4289-93c4-acdc678fe9ea,clear-body,Clear Body,Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.,https://bulbapedia.bulbagarden.net/wiki/Clear_Body_(Ability),
ea622138-df05-438c-b237-b95215a7ba82,opportunist,Opportunist,"If an opponent's stat is boosted, the Pokémon seizes the opportunity to boost the same stat for itself.",https://bulbapedia.bulbagarden.net/wiki/Opportunist_(Ability),
22542d1b-76fb-45e1-9a71-6c8e11ec4164,cud-chew,Cud Chew,"When the Pokémon eats a Berry, it will regurgitate that Berry at the end of the next turn and eat it one more time.",https://bulbapedia.bulbagarden.net/wiki/Cud_Chew_(Ability),
725be30d-8c8c-42bb-90b9-97d5273300b9,supreme-overlord,Supreme Overlord,"When the Pokémon enters a battle, its Attack and Sp. Atk stats are slightly boosted for each of the allies in its party that have already been defeated.",https://bulbapedia.bulbagarden.net/wiki/Supreme_Overlord_(Ability),
28e7379d-8af3-4a33-a908-faaeb3da19bc,costar,Costar,"When the Pokémon enters a battle, it copies an ally's stat changes.",https://bulbapedia.bulbagarden.net/wiki/Costar_(Ability),
da2406e0-fec7-419b-9a2d-d8a50c15ef3e,toxic-debris,Toxic Debris,Scatters poison spikes at the feet of the opposing team when the Pokémon takes damage from physical moves.,https://bulbapedia.bulbagarden.net/wiki/Toxic_Debris_(Ability),
cca05701-dabb-405d-b44c-de622c96f55e,armor-tail,Armor Tail,The mysterious tail covering the Pokémon's head makes opponents unable to use priority moves against the Pokémon or its allies.,https://bulbapedia.bulbagarden.net/wiki/Armor_Tail_(Ability),
01ffd61e-f34f-4123-aa84-ff13e5038e51,earth-eater,Earth Eater,"If hit by a Ground-type move, the Pokémon has its HP restored instead of taking damage.",https://bulbapedia.bulbagarden.net/wiki/Earth_Eater_(Ability),
d4716715-ecf6-4eb2-814a-76377b598038,mycelium-might,Mycelium Might,"The Pokémon will always act more slowly when using status moves, but these moves will be unimpeded by the Ability of the target.",https://bulbapedia.bulbagarden.net/wiki/Mycelium_Might_(Ability),
72c29014-037e-4e02-8d20-fe1502a64930,minds-eye,Mind’s Eye,,https://bulbapedia.bulbagarden.net/wiki/Mind’s_Eye_(Ability),
62c2341a-bcff-49ec-bed1-411144a74b3d,natural-cure,Natural Cure,The Pokémon's status conditions are cured when it switches out.,https://bulbapedia.bulbagarden.net/wiki/Natural_Cure_(Ability),
cbb7f45d-bbc6-4abd-9d91-c8fe0d3d390e,supersweet-syrup,Supersweet Syrup,,https://bulbapedia.bulbagarden.net/wiki/Supersweet_Syrup_(Ability),
898b0d66-7a23-49cb-ae6d-490606f793b0,hospitality,Hospitality,,https://bulbapedia.bulbagarden.net/wiki/Hospitality_(Ability),
338c2424-c00b-45b1-9098-1bcf05579477,toxic-chain,Toxic Chain,,https://bulbapedia.bulbagarden.net/wiki/Toxic_Chain_(Ability),
3e23c5e6-8e02-43de-a85f-554e9a1f6f4b,embody-aspect,Embody Aspect,,https://bulbapedia.bulbagarden.net/wiki/Embody_Aspect_(Ability),
05ffd5ec-f2de-4c64-a0d6-912a00b358e7,tera-shift,Tera Shift,,https://bulbapedia.bulbagarden.net/wiki/Tera_Shift_(Ability),
cb9b57e5-e117-4008-876d-f20c41820a5c,tera-shell,Tera Shell,,https://bulbapedia.bulbagarden.net/wiki/Tera_Shell_(Ability),
bdc53447-fe23-434f-8b55-56168853247a,teraform-zero,Teraform Zero,,https://bulbapedia.bulbagarden.net/wiki/Teraform_Zero_(Ability),
81d62ca4-41fc-4840-ba6d-7b3b3e4cad7e,poison-puppeteer,Poison Puppeteer,,https://bulbapedia.bulbagarden.net/wiki/Poison_Puppeteer_(Ability),
15c8d386-b649-4eff-98c0-bdc151c0bdb8,serene-grace,Serene Grace,Raises the likelihood of additional effects occurring when the Pokémon uses its moves.,https://bulbapedia.bulbagarden.net/wiki/Serene_Grace_(Ability),
187d6aa8-8379-4319-80b7-a03279f5bbfb,illuminate,Illuminate,,https://bulbapedia.bulbagarden.net/wiki/Illuminate_(Ability),
90c086b6-a870-42ee-b025-adb7110291ad,trace,Trace,"When it enters a battle, the Pokémon copies an opposing Pokémon's Ability.",https://bulbapedia.bulbagarden.net/wiki/Trace_(Ability),
4552667b-249d-4b09-aca1-a244ded2bbc8,poison-point,Poison Point,Contact with the Pokémon may poison the attacker.,https://bulbapedia.bulbagarden.net/wiki/Poison_Point_(Ability),
606d10bf-402c-4585-8b6c-de618f7f6050,battle-armor,Battle Armor,Hard armor protects the Pokémon from critical hits.,https://bulbapedia.bulbagarden.net/wiki/Battle_Armor_(Ability),
c6a7fb26-55c3-47b5-8533-0456011d4b44,magma-armor,Magma Armor,The Pokémon’s hot magma coating prevents it from being frozen.,https://bulbapedia.bulbagarden.net/wiki/Magma_Armor_(Ability),
8a9b8a7d-7385-4724-8f22-7a5714f7224e,water-veil,Water Veil,The Pokémon's water veil prevents it from being burned.,https://bulbapedia.bulbagarden.net/wiki/Water_Veil_(Ability),
c303090a-ab8b-494f-bf81-b36bf851339b,magnet-pull,Magnet Pull,Prevents Steel-type Pokémon from fleeing by pulling them in with magnetism.,https://bulbapedia.bulbagarden.net/wiki/Magnet_Pull_(Ability),
acb2da74-0c72-4412-ab97-f0640a1b6095,soundproof,Soundproof,Soundproofing gives the Pokémon full immunity to all sound-based moves.,https://bulbapedia.bulbagarden.net/wiki/Soundproof_(Ability),
8335ed2a-6bf1-4754-afb2-ec57b8c9145d,rain-dish,Rain Dish,The Pokémon gradually regains HP in rain.,https://bulbapedia.bulbagarden.net/wiki/Rain_Dish_(Ability),
3edb80ba-3df2-49cc-904f-516c7bf32fa5,sand-stream,Sand Stream,The Pokémon summons a sandstorm when it enters a battle.,https://bulbapedia.bulbagarden.net/wiki/Sand_Stream_(Ability),
0fbf9439-a0ef-41a1-87ca-031d75a2f2cf,early-bird,Early Bird,The Pokémon awakens from sleep twice as fast as other Pokémon.,https://bulbapedia.bulbagarden.net/wiki/Early_Bird_(Ability),
30e552b9-571e-46b1-ac87-5aace80d5ba2,flame-body,Flame Body,Contact with the Pokémon may burn the attacker.,https://bulbapedia.bulbagarden.net/wiki/Flame_Body_(Ability),
e081e1f3-581c-401f-9304-045415415f74,sturdy,Sturdy,The Pokémon cannot be knocked out by a single hit as long as its HP is full. One-hit KO moves will also fail to knock it out.,https://bulbapedia.bulbagarden.net/wiki/Sturdy_(Ability),
fa35655f-fed7-4af5-b4dd-75a5228a303e,hyper-cutter,Hyper Cutter,"The Pokémon's prized, mighty pincers prevent other Pokémon from lowering its Attack stat.",https://bulbapedia.bulbagarden.net/wiki/Hyper_Cutter_(Ability),
cdfba9fd-7854-48c4-8ec9-65139e62ec36,truant,Truant,"Each time the Pokémon uses a move, it spends the next turn loafing around.",https://bulbapedia.bulbagarden.net/wiki/Truant_(Ability),
3b100fda-e1f7-4320-b625-92c864f2dc23,plus,Plus,Boosts the Sp. Atk stat of the Pokémon if an ally with the Plus or Minus Ability is also in battle.,https://bulbapedia.bulbagarden.net/wiki/Plus_(Ability),
95a7bb45-fd81-4279-ba7b-dd1bbafd182e,minus,Minus,Boosts the Sp. Atk stat of the Pokémon if an ally with the Plus or Minus Ability is also in battle.,https://bulbapedia.bulbagarden.net/wiki/Minus_(Ability),
9d0a2577-820d-4ae5-9f3b-c13715e27d0b,forecast,Forecast,,https://bulbapedia.bulbagarden.net/wiki/Forecast_(Ability),
4890c5a5-573c-4af6-94fa-d1d829a2027b,sticky-hold,Sticky Hold,The Pokémon's held items cling to its sticky body and cannot be removed by other Pokémon.,https://bulbapedia.bulbagarden.net/wiki/Sticky_Hold_(Ability),
2fce7958-aa3a-40ac-b3b3-c636a8a65447,marvel-scale,Marvel Scale,The Pokémon's marvelous scales boost its Defense stat if it has a status condition.,https://bulbapedia.bulbagarden.net/wiki/Marvel_Scale_(Ability),
505b2fd3-fae1-44b7-820d-e04146eb3890,liquid-ooze,Liquid Ooze,The strong stench of the Pokémon's oozed liquid damages attackers that use HP-draining moves.,https://bulbapedia.bulbagarden.net/wiki/Liquid_Ooze_(Ability),
e22610fd-81cd-4767-901a-85307ed23c4b,rock-head,Rock Head,Protects the Pokémon from recoil damage.,https://bulbapedia.bulbagarden.net/wiki/Rock_Head_(Ability),
2bdb0287-2ecf-4b13-83a8-b3a1b9323c63,drought,Drought,Turns the sunlight harsh when the Pokémon enters a battle.,https://bulbapedia.bulbagarden.net/wiki/Drought_(Ability),
222045c5-326a-4b4e-ac35-4f9607450d97,arena-trap,Arena Trap,Prevents opposing Pokémon from fleeing from battle.,https://bulbapedia.bulbagarden.net/wiki/Arena_Trap_(Ability),
8a0c9c73-4fd7-4845-a792-39d3ff9a5192,white-smoke,White Smoke,"The Pokémon is protected by its white smoke, which prevents other Pokémon from lowering its stats.",https://bulbapedia.bulbagarden.net/wiki/White_Smoke_(Ability),
7cabedec-bbb0-414b-bc3f-efd095d3ff0e,pure-power,Pure Power,"Using its pure power, the Pokémon doubles its Attack stat.",https://bulbapedia.bulbagarden.net/wiki/Pure_Power_(Ability),
8dbe8842-ad6d-4586-82c6-7eaa17daac0c,shell-armor,Shell Armor,A hard shell protects the Pokémon from critical hits.,https://bulbapedia.bulbagarden.net/wiki/Shell_Armor_(Ability),
a6d73733-f979-4717-b8d5-b37c0271f7b1,air-lock,Air Lock,,https://bulbapedia.bulbagarden.net/wiki/Air_Lock_(Ability),
73c9e377-9033-4c74-a990-0f503ce825b8,tangled-feet,Tangled Feet,Boosts the Pokémon's evasiveness if it is confused.,https://bulbapedia.bulbagarden.net/wiki/Tangled_Feet_(Ability),
83ad7038-7bf7-4121-a869-bd69e4c1444b,motor-drive,Motor Drive,,https://bulbapedia.bulbagarden.net/wiki/Motor_Drive_(Ability),
6094e396-0cb7-4a1c-86fc-61c63afa1dc2,sand-veil,Sand Veil,Boosts the Pokémon's evasiveness in a sandstorm.,https://bulbapedia.bulbagarden.net/wiki/Sand_Veil_(Ability),
26986827-d43d-4554-9ea3-52478c7955e9,anger-point,Anger Point,"The Pokémon is angered when it takes a critical hit, and that maxes its Attack stat.",https://bulbapedia.bulbagarden.net/wiki/Anger_Point_(Ability),
345c933a-9c32-4939-af7a-0d8cf1def835,unburden,Unburden,Boosts the Speed stat if the Pokémon's held item is used or lost.,https://bulbapedia.bulbagarden.net/wiki/Unburden_(Ability),
1b088ddb-2d28-412d-b12e-1185300caddc,heatproof,Heatproof,The Pokémon's heatproof body halves the damage taken from Fire-type moves.,https://bulbapedia.bulbagarden.net/wiki/Heatproof_(Ability),
70cbfbd6-d3e7-463e-944d-1690c60fabd1,dry-skin,Dry Skin,"Restores the Pokémon's HP in rain or when it is hit by Water-type moves. Reduces HP in harsh sunlight, and increases the damage received from Fire-type moves.",https://bulbapedia.bulbagarden.net/wiki/Dry_Skin_(Ability),
9f7d6a3b-92ad-44f8-9fad-5d9d6f8dc33e,download,Download,,https://bulbapedia.bulbagarden.net/wiki/Download_(Ability),
4caaa54a-3b40-4b2f-bfe0-800006fbdde0,iron-fist,Iron Fist,Powers up punching moves.,https://bulbapedia.bulbagarden.net/wiki/Iron_Fist_(Ability),
700a845d-7f64-4dda-bd59-f84b0b373568,poison-heal,Poison Heal,"If poisoned, the Pokémon has its HP restored instead of taking damage.",https://bulbapedia.bulbagarden.net/wiki/Poison_Heal_(Ability),
d4ad77d3-1b4f-4715-924e-037ff2682008,skill-link,Skill Link,Maximizes the number of times multistrike moves hit.,https://bulbapedia.bulbagarden.net/wiki/Skill_Link_(Ability),
50ad5bc0-625a-4a24-aace-ffcf66890f79,solar-power,Solar Power,"In harsh sunlight, the Pokémon's Sp. Atk stat is boosted, but its HP decreases every turn.",https://bulbapedia.bulbagarden.net/wiki/Solar_Power_(Ability),
e11d56c0-f6a1-4c24-b1de-90e09b1697ee,normalize,Normalize,,https://bulbapedia.bulbagarden.net/wiki/Normalize_(Ability),
459a2a32-51fc-4a07-b689-4b444ad21c5b,sniper,Sniper,,https://bulbapedia.bulbagarden.net/wiki/Sniper_(Ability),
d6817bdf-29e8-4111-8d63-d943be06b22c,magic-guard,Magic Guard,,https://bulbapedia.bulbagarden.net/wiki/Magic_Guard_(Ability),
