id,type,category,unique_name,display_name,description,accuracy,power,power_points,url,notes
54720115-224e-4266-a282-0cdc6df510ce,Ground,Physical,drill-run,Drill Run,The user crashes into the target while rotating its body like a drill. This move has a heightened chance of landing a critical hit.,95,80,10,https://bulbapedia.bulbagarden.net/wiki/Drill_Run_(move),
9d9bbb7f-b733-4b97-9cb6-68ebf74de51e,Fire,Special,flamethrower,Flamethrower,The target is scorched with an intense blast of fire. This may also leave the target with a burn.,100,90,15,https://bulbapedia.bulbagarden.net/wiki/Flamethrower_(move),
8f722dca-d4c5-42d7-a99b-7652596df702,Dragon,Physical,dual-chop,Dual Chop,,90,40,15,https://bulbapedia.bulbagarden.net/wiki/Dual_Chop_(move),
c224ef32-dc30-47ed-857b-e0e9bdbe8fde,Psychic,Physical,heart-stamp,Heart Stamp,,100,60,25,https://bulbapedia.bulbagarden.net/wiki/Heart_Stamp_(move),
eecb590d-6ad8-4424-9528-ec7c7095ea51,Grass,Physical,horn-leech,Horn Leech,The user drains the target's energy with its horns. The user's HP is restored by up to half the damage taken by the target.,100,75,10,https://bulbapedia.bulbagarden.net/wiki/Horn_Leech_(move),
f312ed84-d692-479d-bfeb-c1ae8af7db86,Fighting,Physical,sacred-sword,Sacred Sword,The user attacks by slicing with a sword. The target's stat changes don't affect the damage inflicted by this move.,100,90,15,https://bulbapedia.bulbagarden.net/wiki/Sacred_Sword_(move),
41b5e5c5-5d8f-4a30-98b3-cda2e581e984,Water,Physical,razor-shell,Razor Shell,The user cuts the target with sharp shells to inflict damage. This may also lower the target's Defense stat.,95,75,10,https://bulbapedia.bulbagarden.net/wiki/Razor_Shell_(move),
7c9fc578-f376-4238-9928-38d46238cdff,Fire,Physical,heat-crash,Heat Crash,"The user slams into the target with its flame-covered body. The more the user outweighs the target, the greater the move's power.",100,,10,https://bulbapedia.bulbagarden.net/wiki/Heat_Crash_(move),
0037719f-c2a8-4312-ad6c-f17db5484a4f,Grass,Special,leaf-tornado,Leaf Tornado,,90,65,10,https://bulbapedia.bulbagarden.net/wiki/Leaf_Tornado_(move),
391e49f8-3565-4aad-bd7c-31b6bc1175f7,Bug,Physical,steamroller,Steamroller,,100,65,20,https://bulbapedia.bulbagarden.net/wiki/Steamroller_(move),
2be077b3-26b6-43e3-a5dc-f3b99aa50791,Grass,Status,cotton-guard,Cotton Guard,"The user protects itself by wrapping its body in soft cotton, drastically boosting its Defense stat.",,,10,https://bulbapedia.bulbagarden.net/wiki/Cotton_Guard_(move),
c25bc99a-4f58-4d14-aeef-c723b04f535b,Dark,Special,night-daze,Night Daze,The user looses a pitch-black shock wave at the target to inflict damage. This may also lower the target's accuracy.,95,85,10,https://bulbapedia.bulbagarden.net/wiki/Night_Daze_(move),
23d3abde-a50e-44d1-893b-15cc54672b94,Ice,Status,mist,Mist,The user cloaks itself and its allies in a white mist that prevents any of their stats from being lowered for five turns.,,,30,https://bulbapedia.bulbagarden.net/wiki/Mist_(move),
06d37ff2-1465-4cf4-8f06-7ebaae2abb61,Psychic,Special,psystrike,Psystrike,The user materializes an odd psychic wave to attack the target. This move deals physical damage.,100,100,10,https://bulbapedia.bulbagarden.net/wiki/Psystrike_(move),
0e93a987-b1d0-4b19-99ef-0ab27d607edc,Normal,Physical,tail-slap,Tail Slap,The user attacks by striking the target with its hard tail. This move hits two to five times in a row.,85,25,10,https://bulbapedia.bulbagarden.net/wiki/Tail_Slap_(move),
a3d679d1-c0ee-4745-8b24-d907fa4acaf6,Flying,Special,hurricane,Hurricane,The user attacks by wrapping its opponent in a fierce wind. This may also confuse the target.,70,110,10,https://bulbapedia.bulbagarden.net/wiki/Hurricane_(move),
f95834d4-500e-4eb1-a9a9-c411a6dfde07,Normal,Physical,head-charge,Head Charge,,100,120,15,https://bulbapedia.bulbagarden.net/wiki/Head_Charge_(move),
4ac1d309-7791-4da0-90a3-cabf88b90e3c,Steel,Physical,gear-grind,Gear Grind,,85,50,15,https://bulbapedia.bulbagarden.net/wiki/Gear_Grind_(move),
30aabd20-d648-4f23-9713-9d416cbe2053,Fire,Special,searing-shot,Searing Shot,,100,100,5,https://bulbapedia.bulbagarden.net/wiki/Searing_Shot_(move),
e6b549ce-7a7a-4c9b-a530-04ce9045b3b8,Normal,Special,techno-blast,Techno Blast,,100,120,5,https://bulbapedia.bulbagarden.net/wiki/Techno_Blast_(move),
6b6f177d-c90f-4031-8049-d278a5ccf95f,Normal,Special,relic-song,Relic Song,The user sings an ancient song and attacks by appealing to the hearts of the listening opposing Pokémon. This may also induce sleep.,100,75,10,https://bulbapedia.bulbagarden.net/wiki/Relic_Song_(move),
7304002d-1abc-46ca-9501-8f214f59dac5,Fighting,Special,secret-sword,Secret Sword,The user cuts with its long horn. The odd power contained in the horn deals physical damage to the target.,100,85,10,https://bulbapedia.bulbagarden.net/wiki/Secret_Sword_(move),
d2fec370-8968-4ded-8ee4-833996697a70,Ice,Special,glaciate,Glaciate,The user attacks by blowing freezing cold air at opposing Pokémon. This also lowers their Speed stats.,95,65,10,https://bulbapedia.bulbagarden.net/wiki/Glaciate_(move),
d0e5bc6a-231e-4cff-b461-62022a3d9672,Water,Special,water-gun,Water Gun,The target is blasted with a forceful shot of water.,100,40,25,https://bulbapedia.bulbagarden.net/wiki/Water_Gun_(move),
73baadc6-9eba-4f17-8dd0-e6aeab9f222b,Electric,Physical,bolt-strike,Bolt Strike,The user surrounds itself with a great amount of electricity and charges the target. This may also leave the target with paralysis.,85,130,5,https://bulbapedia.bulbagarden.net/wiki/Bolt_Strike_(move),
cfc94c65-eb2e-4fb4-9d2e-be08ae958e6c,Fire,Special,blue-flare,Blue Flare,"The user attacks by engulfing the target in an intense, yet beautiful, blue flame. This may also leave the target with a burn.",85,130,5,https://bulbapedia.bulbagarden.net/wiki/Blue_Flare_(move),
2db87bbc-a44b-4da1-abb4-3501df70b026,Fire,Special,fiery-dance,Fiery Dance,"Cloaked in flames, the user attacks the target by dancing and flapping its wings. This may also boost the user's Sp. Atk stat.",100,80,10,https://bulbapedia.bulbagarden.net/wiki/Fiery_Dance_(move),
3b36f7ef-132e-4f1f-a63a-a5f1cd4a6c3d,Ice,Physical,freeze-shock,Freeze Shock,"The turn after using this move, the user hits the target with electrically charged ice to inflict damage. This may also leave the target with paralysis.",90,140,5,https://bulbapedia.bulbagarden.net/wiki/Freeze_Shock_(move),
38b29470-ace0-4d8f-bc85-520db7fa107d,Ice,Special,ice-burn,Ice Burn,"The turn after using this move, the user surrounds the target with an ultracold, freezing wind to inflict damage. This may also leave the target with a burn.",90,140,5,https://bulbapedia.bulbagarden.net/wiki/Ice_Burn_(move),
9b581c30-c26d-4e72-b678-97a27921f207,Dark,Special,snarl,Snarl,"The user yells as if it's ranting about something, which lowers the Sp. Atk stats of opposing Pokémon.",95,55,15,https://bulbapedia.bulbagarden.net/wiki/Snarl_(move),
30814ee5-87f1-4a4c-8b69-9ecaffe07d6d,Ice,Physical,icicle-crash,Icicle Crash,The user attacks by crashing large icicles onto the target. This may also make the target flinch.,90,85,10,https://bulbapedia.bulbagarden.net/wiki/Icicle_Crash_(move),
3c4bddd3-b71a-4afb-a942-94567b992cc8,Fire,Physical,v-create,V-create,,95,180,5,https://bulbapedia.bulbagarden.net/wiki/V-create_(move),
7abf82f9-8562-4881-a096-542e5c37fe4b,Fire,Special,fusion-flare,Fusion Flare,The user brings down a giant flame. This move's power is boosted when influenced by an enormous lightning bolt.,100,100,5,https://bulbapedia.bulbagarden.net/wiki/Fusion_Flare_(move),
522e7131-9cc8-4d56-be95-118b50e1e409,Electric,Physical,fusion-bolt,Fusion Bolt,The user throws down a giant lightning bolt. This move's power is boosted when influenced by an enormous flame.,100,100,5,https://bulbapedia.bulbagarden.net/wiki/Fusion_Bolt_(move),
9dfcf548-1869-4465-b192-1a5b4e9b94a8,Water,Special,hydro-pump,Hydro Pump,The target is blasted by a huge volume of water launched under great pressure.,80,110,5,https://bulbapedia.bulbagarden.net/wiki/Hydro_Pump_(move),
490b9ec3-8b4c-4c12-98f9-f4a641cff364,Fighting,Physical,flying-press,Flying Press,The user dives down onto the target from the sky. This move is Fighting and Flying type simultaneously.,95,100,10,https://bulbapedia.bulbagarden.net/wiki/Flying_Press_(move),
51d2bc35-8f04-4883-8cd9-907bb28d5732,Fighting,Status,mat-block,Mat Block,,,,10,https://bulbapedia.bulbagarden.net/wiki/Mat_Block_(move),
e0148fc8-4873-4862-9668-c695f11c5796,Poison,Special,belch,Belch,The user lets out a damaging belch at the target. The user must eat a held Berry to use this move.,90,120,10,https://bulbapedia.bulbagarden.net/wiki/Belch_(move),
40aeaf59-136e-440c-9298-4beeee6d0574,Ground,Status,rototiller,Rototiller,,,,10,https://bulbapedia.bulbagarden.net/wiki/Rototiller_(move),
da7d8207-597d-4bcf-aee1-25a7a865bf05,Bug,Status,sticky-web,Sticky Web,"The user weaves a sticky net around the opposing team, which lowers their Speed stats upon switching into battle.",,,20,https://bulbapedia.bulbagarden.net/wiki/Sticky_Web_(move),
d878c3f5-19c4-4dc3-86ef-9fd1f3449603,Bug,Physical,fell-stinger,Fell Stinger,"When the user knocks out a target with this move, the user's Attack stat is boosted drastically.",100,50,25,https://bulbapedia.bulbagarden.net/wiki/Fell_Stinger_(move),
64c4ce1b-3cbf-4e18-9372-9c9787395435,Ghost,Physical,phantom-force,Phantom Force,"The user vanishes somewhere, then strikes the target on the next turn. This move hits even if the target protects itself.",100,90,10,https://bulbapedia.bulbagarden.net/wiki/Phantom_Force_(move),
9a087550-d895-404f-8713-c35dfdd06429,Ghost,Status,trick-or-treat,Trick-or-Treat,,100,,20,https://bulbapedia.bulbagarden.net/wiki/Trick-or-Treat_(move),
e086332f-1a6e-4f37-9ac3-37c87f42870b,Normal,Status,noble-roar,Noble Roar,"Letting out a noble roar, the user intimidates the target and lowers the target's Attack and Sp. Atk stats.",100,,30,https://bulbapedia.bulbagarden.net/wiki/Noble_Roar_(move),
920c67c4-58ff-46ab-a647-3530bb4348b8,Electric,Status,ion-deluge,Ion Deluge,,,,25,https://bulbapedia.bulbagarden.net/wiki/Ion_Deluge_(move),
d719a5a5-36b1-4a1c-b7e6-eeb16d2fb692,Water,Special,surf,Surf,The user attacks everything around it by swamping its surroundings with a giant wave.,100,90,15,https://bulbapedia.bulbagarden.net/wiki/Surf_(move),
e00bafe0-7040-4c7a-9039-e2fe6b52195a,Electric,Special,parabolic-charge,Parabolic Charge,The user attacks everything around it. The user's HP is restored by half the damage taken by those hit.,100,65,20,https://bulbapedia.bulbagarden.net/wiki/Parabolic_Charge_(move),
1a8cb77d-1f50-4495-9dfe-dbda2c250804,Grass,Status,forests-curse,Forest’s Curse,The user puts a forest curse on the target. This adds Grass type to the target's type.,100,,20,https://bulbapedia.bulbagarden.net/wiki/Forest’s_Curse_(move),
cba519be-9f1a-4d64-bd13-35e625095dfe,Grass,Physical,petal-blizzard,Petal Blizzard,The user stirs up a violent petal blizzard and damages everything around it.,100,90,15,https://bulbapedia.bulbagarden.net/wiki/Petal_Blizzard_(move),
1626227f-fa37-467c-9ca4-1fd726c5bdd5,Ice,Special,freeze-dry,Freeze-Dry,The user rapidly cools the target. This may also leave the target frozen. This move is super effective on Water types.,100,70,20,https://bulbapedia.bulbagarden.net/wiki/Freeze-Dry_(move),
9e6d8832-ad45-4c1c-9db2-ce27e291afd0,Fairy,Special,disarming-voice,Disarming Voice,"Letting out a charming cry, the user does emotional damage to opposing Pokémon. This attack never misses.",,40,15,https://bulbapedia.bulbagarden.net/wiki/Disarming_Voice_(move),
dd91016f-946c-4bfa-94da-02058e56ff0c,Dark,Status,parting-shot,Parting Shot,"With a parting threat, the user lowers the target's Attack and Sp. Atk stats. Then it switches places with a party Pokémon in waiting.",100,,20,https://bulbapedia.bulbagarden.net/wiki/Parting_Shot_(move),
400b1bd6-f0a6-4821-a156-e8541afebaa3,Dark,Status,topsy-turvy,Topsy-Turvy,All stat changes affecting the target turn topsy-turvy and become the opposite of what they were.,,,20,https://bulbapedia.bulbagarden.net/wiki/Topsy-Turvy_(move),
7be0a45f-7e96-470b-96fc-14b68fd426ff,Fairy,Special,draining-kiss,Draining Kiss,The user steals the target's HP with a kiss. The user's HP is restored by over half the damage taken by the target.,100,50,10,https://bulbapedia.bulbagarden.net/wiki/Draining_Kiss_(move),
a2dbcd8d-1da1-4484-94f0-20b033960f75,Fairy,Status,crafty-shield,Crafty Shield,,,,10,https://bulbapedia.bulbagarden.net/wiki/Crafty_Shield_(move),
7cfea818-734d-4e9b-979d-f24b29b72d8b,Fairy,Status,flower-shield,Flower Shield,,,,10,https://bulbapedia.bulbagarden.net/wiki/Flower_Shield_(move),
f9a7239b-b0d7-44c0-a700-7605f474e567,Ice,Special,ice-beam,Ice Beam,The target is struck with an icy-cold beam of energy. This may also leave the target frozen.,100,90,10,https://bulbapedia.bulbagarden.net/wiki/Ice_Beam_(move),
51d015e7-ebc8-4015-9d45-9a47d288671d,Grass,Status,grassy-terrain,Grassy Terrain,The user turns the ground into Grassy Terrain for five turns. This restores the HP of Pokémon on the ground a little every turn and powers up Grass-type moves.,,,10,https://bulbapedia.bulbagarden.net/wiki/Grassy_Terrain_(move),
42ddddd7-9495-4970-a951-241ce87e235d,Fairy,Status,misty-terrain,Misty Terrain,This protects Pokémon on the ground from status conditions and halves damage from Dragon-type moves for five turns.,,,10,https://bulbapedia.bulbagarden.net/wiki/Misty_Terrain_(move),
791b72b9-05bb-4867-9085-9a827572be42,Electric,Status,electrify,Electrify,,,,20,https://bulbapedia.bulbagarden.net/wiki/Electrify_(move),
3ba26fb8-bd23-425e-9d1d-9a948b7a27f8,Fairy,Physical,play-rough,Play Rough,The user attacks by playing rough with the target. This may also lower the target's Attack stat.,90,90,10,https://bulbapedia.bulbagarden.net/wiki/Play_Rough_(move),
55f50152-1cc1-453c-9cfb-297e00c4000a,Fairy,Special,fairy-wind,Fairy Wind,The user attacks by stirring up a fairy wind to strike the target.,100,40,30,https://bulbapedia.bulbagarden.net/wiki/Fairy_Wind_(move),
584ea196-b3f1-41db-ab86-eb8ea101a34a,Fairy,Special,moonblast,Moonblast,"Borrowing the power of the moon, the user attacks the target. This may also lower the target's Sp. Atk stat.",100,95,15,https://bulbapedia.bulbagarden.net/wiki/Moonblast_(move),
9f6d5f5c-aff6-408e-b474-f1269d126455,Normal,Special,boomburst,Boomburst,The user attacks everything around it with the destructive power of a terrible explosive sound.,100,140,10,https://bulbapedia.bulbagarden.net/wiki/Boomburst_(move),
85d94519-807d-4a72-9444-be6013d0ce6c,Fairy,Status,fairy-lock,Fairy Lock,"By locking down the battlefield, the user keeps all Pokémon from fleeing during the next turn.",,,10,https://bulbapedia.bulbagarden.net/wiki/Fairy_Lock_(move),
cde9c6b7-39d6-465b-8542-ae02dc36d3a2,Steel,Status,kings-shield,King’s Shield,,,,10,https://bulbapedia.bulbagarden.net/wiki/King’s_Shield_(move),
26a8640d-49c7-431a-ba18-e391c36ee5ee,Normal,Status,play-nice,Play Nice,"The user and the target become friends, and the target loses its will to fight. This lowers the target's Attack stat.",,,20,https://bulbapedia.bulbagarden.net/wiki/Play_Nice_(move),
8fe54d46-1985-4adf-82e7-596a3f24e24e,Ice,Special,blizzard,Blizzard,A howling blizzard is summoned to strike opposing Pokémon. This may also leave the opposing Pokémon frozen.,70,110,5,https://bulbapedia.bulbagarden.net/wiki/Blizzard_(move),
fb0a0a1b-dd0d-425d-a295-504dffdbc2b0,Normal,Status,confide,Confide,"The user tells the target a secret, and the target loses its ability to concentrate. This lowers the target's Sp. Atk stat.",,,20,https://bulbapedia.bulbagarden.net/wiki/Confide_(move),
d4b62299-1ede-4e3c-a767-42e963ca3950,Rock,Physical,diamond-storm,Diamond Storm,The user whips up a storm of diamonds to damage opposing Pokémon. This may also sharply boost the user's Defense stat.,95,100,5,https://bulbapedia.bulbagarden.net/wiki/Diamond_Storm_(move),
d4f0f37c-b5d5-4b45-9281-89bcfacef0ff,Water,Special,steam-eruption,Steam Eruption,The user immerses the target in superheated steam. This may also leave the target with a burn.,95,110,5,https://bulbapedia.bulbagarden.net/wiki/Steam_Eruption_(move),
e7af3bdc-a428-4f8a-9508-cfffaa9bdf2b,Psychic,Special,hyperspace-hole,Hyperspace Hole,"Using a hyperspace hole, the user appears right next to the target and strikes. This attack can hit a target using a move such as Protect or Detect.",,80,5,https://bulbapedia.bulbagarden.net/wiki/Hyperspace_Hole_(move),
1698f1c3-9f41-43e1-b439-7d64537aed7c,Water,Special,water-shuriken,Water Shuriken,The user hits the target with throwing stars two to five times in a row. This move always goes first.,100,15,20,https://bulbapedia.bulbagarden.net/wiki/Water_Shuriken_(move),
62b7c286-b2fc-46ec-a006-04bdda05661c,Fire,Special,mystical-fire,Mystical Fire,"The user attacks by breathing a special, hot fire. This also lowers the target's Sp. Atk stat.",100,75,10,https://bulbapedia.bulbagarden.net/wiki/Mystical_Fire_(move),
f0bbbabc-036d-47bb-80c3-630ef3da83c8,Grass,Status,spiky-shield,Spiky Shield,"In addition to protecting the user from attacks, this move also damages any attacker that makes direct contact.",,,10,https://bulbapedia.bulbagarden.net/wiki/Spiky_Shield_(move),
6ff57502-d5d9-492a-a622-23929aa3f8dc,Fairy,Status,aromatic-mist,Aromatic Mist,The user boosts the Sp. Def stat of an ally Pokémon by using a mysterious aroma.,,,20,https://bulbapedia.bulbagarden.net/wiki/Aromatic_Mist_(move),
e155d3a9-6654-472d-a6b5-a199692fbf78,Electric,Status,eerie-impulse,Eerie Impulse,The user's body generates an eerie impulse. Exposing the target to it harshly lowers the target's Sp. Atk stat.,100,,15,https://bulbapedia.bulbagarden.net/wiki/Eerie_Impulse_(move),
52ac96c1-372e-410d-a8b3-aaa557076b1b,Poison,Status,venom-drench,Venom Drench,,100,,20,https://bulbapedia.bulbagarden.net/wiki/Venom_Drench_(move),
119df22e-a102-4b9b-85c1-71016fad950b,Normal,Physical,pay-day,Pay Day,Coins are hurled at the target to inflict damage. Money is earned after the battle.,100,40,20,https://bulbapedia.bulbagarden.net/wiki/Pay_Day_(move),
f91c44ab-860c-48b7-b7d9-122376e44610,Psychic,Special,psybeam,Psybeam,The target is attacked with a peculiar ray. This may also confuse the target.,100,65,20,https://bulbapedia.bulbagarden.net/wiki/Psybeam_(move),
ebd7de72-3681-4ad9-a27b-cc989841d31b,Bug,Status,powder,Powder,,100,,20,https://bulbapedia.bulbagarden.net/wiki/Powder_(move),
834f1d8d-3315-4936-a0da-b33f6d8f5ced,Fairy,Status,geomancy,Geomancy,,,,10,https://bulbapedia.bulbagarden.net/wiki/Geomancy_(move),
422825ea-c8d2-4dc4-bf58-41f387c67a68,Electric,Status,magnetic-flux,Magnetic Flux,"The user manipulates magnetic fields, which boosts the Defense and Sp. Def stats of ally Pokémon with the Plus Ability or the Minus Ability.",,,20,https://bulbapedia.bulbagarden.net/wiki/Magnetic_Flux_(move),
92340a21-dff3-4713-8c4e-10c2139e2a2f,Normal,Status,happy-hour,Happy Hour,,,,30,https://bulbapedia.bulbagarden.net/wiki/Happy_Hour_(move),
86c5cadb-fdff-4de1-be06-a96ff0dda1e7,Electric,Status,electric-terrain,Electric Terrain,"The user turns the ground into Electric Terrain for five turns, powering up Electric-type moves. Pokémon on the ground can no longer fall asleep.",,,10,https://bulbapedia.bulbagarden.net/wiki/Electric_Terrain_(move),
351da91a-4ae6-440c-8e5f-f78ee5b84156,Fairy,Special,dazzling-gleam,Dazzling Gleam,The user damages opposing Pokémon by emitting a powerful flash.,100,80,10,https://bulbapedia.bulbagarden.net/wiki/Dazzling_Gleam_(move),
171479c0-cc99-4b11-a6a2-17a55b1f1b6f,Normal,Status,celebrate,Celebrate,,,,40,https://bulbapedia.bulbagarden.net/wiki/Celebrate_(move),
57d446cd-de9c-40e9-831c-4efc1f24d282,Normal,Status,hold-hands,Hold Hands,,,,40,https://bulbapedia.bulbagarden.net/wiki/Hold_Hands_(move),
9b948431-8e7e-4914-a7b0-ad67460a6a69,Fairy,Status,baby-doll-eyes,Baby-Doll Eyes,"The user stares at the target with its baby-doll eyes, which lowers the target's Attack stat. This move always goes first.",100,,30,https://bulbapedia.bulbagarden.net/wiki/Baby-Doll_Eyes_(move),
b7fc22f7-d924-4b24-9475-02463bf0429a,Electric,Physical,nuzzle,Nuzzle,The user attacks by nuzzling its electrified cheeks against the target. This also leaves the target with paralysis.,100,20,20,https://bulbapedia.bulbagarden.net/wiki/Nuzzle_(move),
f6fa4026-505f-4a79-9371-b7a94080f923,Water,Special,bubble-beam,Bubble Beam,A spray of bubbles is forcefully ejected at the target. This may also lower the target's Speed stat.,100,65,20,https://bulbapedia.bulbagarden.net/wiki/Bubble_Beam_(move),
62b76f45-6fde-4388-a11c-b9afee46462a,Normal,Physical,hold-back,Hold Back,,100,40,40,https://bulbapedia.bulbagarden.net/wiki/Hold_Back_(move),
dca59dd4-85bb-426e-aff1-c8b0d14560a8,Bug,Special,infestation,Infestation,The target is infested and attacked for four to five turns. The target can't flee during this time.,100,20,20,https://bulbapedia.bulbagarden.net/wiki/Infestation_(move),
13d0e16f-ed2f-4cc8-8cf7-76ba92a810a5,Fighting,Physical,power-up-punch,Power-Up Punch,,100,40,20,https://bulbapedia.bulbagarden.net/wiki/Power-Up_Punch_(move),
e554c0a8-d6f6-46de-adc5-0b8e51afafa3,Flying,Special,oblivion-wing,Oblivion Wing,,100,80,10,https://bulbapedia.bulbagarden.net/wiki/Oblivion_Wing_(move),
22efce88-9664-4e66-bd4d-7dd1669a252b,Ground,Physical,thousand-arrows,Thousand Arrows,,100,90,10,https://bulbapedia.bulbagarden.net/wiki/Thousand_Arrows_(move),
525197e3-9d16-4196-a4fe-c90fbff2289e,Ground,Physical,thousand-waves,Thousand Waves,,100,90,10,https://bulbapedia.bulbagarden.net/wiki/Thousand_Waves_(move),
87292d26-c1ce-4ac2-a834-67cfbeb69480,Ground,Physical,lands-wrath,Land’s Wrath,,100,90,10,https://bulbapedia.bulbagarden.net/wiki/Land’s_Wrath_(move),
0923bd8e-8425-42fd-870d-635483135047,Fairy,Special,light-of-ruin,Light of Ruin,,90,140,5,https://bulbapedia.bulbagarden.net/wiki/Light_of_Ruin_(move),
7282cf8e-c7ae-42f6-bffd-fda5f4cb58f8,Water,Special,origin-pulse,Origin Pulse,The user attacks opposing Pokémon with countless beams of light that glow a deep and brilliant blue.,85,110,10,https://bulbapedia.bulbagarden.net/wiki/Origin_Pulse_(move),
339c50cf-8613-4870-8b5d-39d36a058e56,Ground,Physical,precipice-blades,Precipice Blades,The user attacks opposing Pokémon by manifesting the power of the land in fearsome blades of stone.,85,120,10,https://bulbapedia.bulbagarden.net/wiki/Precipice_Blades_(move),
a3ba7eec-e093-49e1-a031-0ddd6a3d3320,Ice,Special,aurora-beam,Aurora Beam,The target is hit with a rainbow-colored beam. This may also lower the target's Attack stat.,100,65,20,https://bulbapedia.bulbagarden.net/wiki/Aurora_Beam_(move),
08c1f47d-feaa-4444-9165-041c122435bd,Flying,Physical,dragon-ascent,Dragon Ascent,The user attacks the target by dropping out of the sky at high speed. This also lowers the user's Defense and Sp. Def stats.,100,120,5,https://bulbapedia.bulbagarden.net/wiki/Dragon_Ascent_(move),
9b7ed921-72fe-46e0-b410-1b33d5c48c4b,Dark,Physical,hyperspace-fury,Hyperspace Fury,"Using its many arms, the user unleashes a barrage of attacks that ignore the effects of moves like Protect and Detect. This also lowers the user's Defense stat.",,100,5,https://bulbapedia.bulbagarden.net/wiki/Hyperspace_Fury_(move),
66c8d441-b074-441f-b883-407368a2704a,Normal,Physical,breakneck-blitz--physical,Breakneck Blitz,,,,1,https://bulbapedia.bulbagarden.net/wiki/Breakneck_Blitz_(move),
ef06e712-f8c2-4f02-ba5e-93c2ff1c709e,Normal,Special,breakneck-blitz--special,Breakneck Blitz,,,,1,https://bulbapedia.bulbagarden.net/wiki/Breakneck_Blitz_(move),
1bbc1e8b-a092-492d-a02e-eef7b4095aa7,Fighting,Physical,all-out-pummeling--physical,All-Out Pummeling,,,,1,https://bulbapedia.bulbagarden.net/wiki/All-Out_Pummeling_(move),
c2717f03-6bf7-47d6-93f6-9842c2dca1f6,Fighting,Special,all-out-pummeling--special,All-Out Pummeling,,,,1,https://bulbapedia.bulbagarden.net/wiki/All-Out_Pummeling_(move),
ea05307e-7fc2-4748-a0ca-56ee478137a4,Flying,Physical,supersonic-skystrike--physical,Supersonic Skystrike,,,,1,https://bulbapedia.bulbagarden.net/wiki/Supersonic_Skystrike_(move),
2b4c3c13-5b6e-4f90-ae3c-98c6b035fa07,Flying,Special,supersonic-skystrike--special,Supersonic Skystrike,,,,1,https://bulbapedia.bulbagarden.net/wiki/Supersonic_Skystrike_(move),
406ff41b-e5ef-427f-a197-0fa2cdb49804,Poison,Physical,acid-downpour--physical,Acid Downpour,,,,1,https://bulbapedia.bulbagarden.net/wiki/Acid_Downpour_(move),
7e0743e6-3923-480f-bf5f-d81cbf9d958a,Poison,Special,acid-downpour--special,Acid Downpour,,,,1,https://bulbapedia.bulbagarden.net/wiki/Acid_Downpour_(move),
6e865265-2d1c-434f-9818-8e4b929144de,Normal,Special,hyper-beam,Hyper Beam,The target is attacked with a powerful beam. The user can't move on the next turn.,90,150,5,https://bulbapedia.bulbagarden.net/wiki/Hyper_Beam_(move),
9f28c74d-7770-45af-b96c-bb22cf6abb7e,Ground,Physical,tectonic-rage--physical,Tectonic Rage,,,,1,https://bulbapedia.bulbagarden.net/wiki/Tectonic_Rage_(move),
36b8bdee-15d6-4ff6-8fc5-13a1e361e4db,Ground,Special,tectonic-rage--special,Tectonic Rage,,,,1,https://bulbapedia.bulbagarden.net/wiki/Tectonic_Rage_(move),
484f1bbb-f76d-4d86-a4fd-e956bf3397b3,Rock,Physical,continental-crush--physical,Continental Crush,,,,1,https://bulbapedia.bulbagarden.net/wiki/Continental_Crush_(move),
af8743ed-a3e1-4e73-8c41-9223833e0bc3,Rock,Special,continental-crush--special,Continental Crush,,,,1,https://bulbapedia.bulbagarden.net/wiki/Continental_Crush_(move),
2b21e5a0-2c70-4572-a6b8-5f2b3967e67e,Bug,Physical,savage-spin-out--physical,Savage Spin-Out,,,,1,https://bulbapedia.bulbagarden.net/wiki/Savage_Spin-Out_(move),
866a5e56-b8fc-4185-8261-04ef92a0bb53,Bug,Special,savage-spin-out--special,Savage Spin-Out,,,,1,https://bulbapedia.bulbagarden.net/wiki/Savage_Spin-Out_(move),
e7dcc51f-035e-4235-af15-dc9161675ded,Ghost,Physical,never-ending-nightmare--physical,Never-Ending Nightmare,,,,1,https://bulbapedia.bulbagarden.net/wiki/Never-Ending_Nightmare_(move),
f79e1ecf-a8d2-4e1f-ab56-dce1f65e8fb5,Ghost,Special,never-ending-nightmare--special,Never-Ending Nightmare,,,,1,https://bulbapedia.bulbagarden.net/wiki/Never-Ending_Nightmare_(move),
12ab8e35-e480-4737-8245-904f0cafb87d,Steel,Physical,corkscrew-crash--physical,Corkscrew Crash,,,,1,https://bulbapedia.bulbagarden.net/wiki/Corkscrew_Crash_(move),
506f988c-9b83-4d3f-97d8-717bb2a88c90,Steel,Special,corkscrew-crash--special,Corkscrew Crash,,,,1,https://bulbapedia.bulbagarden.net/wiki/Corkscrew_Crash_(move),
42737c88-a700-46bf-a9d7-61a5f99ca8e8,Flying,Physical,peck,Peck,The target is jabbed with a sharply pointed beak or horn to inflict damage.,100,35,35,https://bulbapedia.bulbagarden.net/wiki/Peck_(move),
24f75cbb-0d42-4806-88f2-8162775f7f67,Fire,Physical,inferno-overdrive--physical,Inferno Overdrive,,,,1,https://bulbapedia.bulbagarden.net/wiki/Inferno_Overdrive_(move),
