id,number,category,unique_name,display_name,base_friendship,catch_rate,growth_rate,egg_cycles,egg_group_primary,egg_group_secondary,url,notes
bcfa6065-8eee-4d4f-8f73-b8ba16db3b95,284,Standard,masquerain,Masquerain,70,75,MediumFast,15,Water1,Bug,https://bulbapedia.bulbagarden.net/wiki/Masquerain_(Pokémon),
c5395e75-30e3-4e55-bfa7-243eae4a0d77,285,Standard,shroomish,Shroomish,70,255,Fluctuating,15,Fairy,Grass,https://bulbapedia.bulbagarden.net/wiki/Shroomish_(Pokémon),
02a3d065-2a33-4509-a65b-de32de9f3979,286,Standard,breloom,Breloom,70,90,Fluctuating,15,Fairy,Grass,https://bulbapedia.bulbagarden.net/wiki/Breloom_(Pokémon),
cc390dbd-a619-4b68-ab13-3d0832aac2e2,287,Standard,slakoth,Slakoth,70,255,Slow,15,Field,,https://bulbapedia.bulbagarden.net/wiki/Slakoth_(Pokémon),
c6c332b8-0b57-498b-ad06-34100646f36c,288,Standard,vigoroth,Vigoroth,70,120,Slow,15,Field,,https://bulbapedia.bulbagarden.net/wiki/Vigoroth_(Pokémon),
1deb2dcf-7a6f-4ae8-9bf4-3221195b7b28,289,Standard,slaking,Slaking,70,45,Slow,15,Field,,https://bulbapedia.bulbagarden.net/wiki/Slaking_(Pokémon),
3315f1cc-9604-45b4-b503-2f6f2856f256,290,Standard,nincada,Nincada,70,255,Erratic,15,Bug,,https://bulbapedia.bulbagarden.net/wiki/Nincada_(Pokémon),
5e3f47e4-4805-48cf-8b57-d75f9d0dc615,291,Standard,ninjask,Ninjask,70,120,Erratic,15,Bug,,https://bulbapedia.bulbagarden.net/wiki/Ninjask_(Pokémon),
16db57c7-f09b-4c62-891d-509cbfebf483,292,Standard,shedinja,Shedinja,70,45,Erratic,15,Mineral,,https://bulbapedia.bulbagarden.net/wiki/Shedinja_(Pokémon),
c90729fb-5400-43f1-957f-1422e4cd2ab0,293,Standard,whismur,Whismur,70,190,MediumSlow,20,Monster,Field,https://bulbapedia.bulbagarden.net/wiki/Whismur_(Pokémon),
2da0225a-1be1-475f-8945-e9b7eabfc220,294,Standard,loudred,Loudred,70,120,MediumSlow,20,Monster,Field,https://bulbapedia.bulbagarden.net/wiki/Loudred_(Pokémon),
f0400521-4c9d-4b45-8134-dd27b745afda,295,Standard,exploud,Exploud,70,45,MediumSlow,20,Monster,Field,https://bulbapedia.bulbagarden.net/wiki/Exploud_(Pokémon),
3b3402fe-e23e-4a26-9896-0305c5065a39,296,Standard,makuhita,Makuhita,70,180,Fluctuating,20,HumanLike,,https://bulbapedia.bulbagarden.net/wiki/Makuhita_(Pokémon),
3572f240-4266-487d-a572-764dd256f6b9,297,Standard,hariyama,Hariyama,70,200,Fluctuating,20,HumanLike,,https://bulbapedia.bulbagarden.net/wiki/Hariyama_(Pokémon),
a7c02821-8b6c-42de-811f-b87b47721868,298,Baby,azurill,Azurill,70,150,Fast,10,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Azurill_(Pokémon),
e3df6051-5f30-4929-956f-7b94e4984e40,299,Standard,nosepass,Nosepass,70,255,MediumFast,20,Mineral,,https://bulbapedia.bulbagarden.net/wiki/Nosepass_(Pokémon),
d13e3b7f-3c8f-456c-8a30-e382f94b1095,300,Standard,skitty,Skitty,70,255,Fast,15,Field,Fairy,https://bulbapedia.bulbagarden.net/wiki/Skitty_(Pokémon),
5a22dab9-9fb6-44cf-868c-7ce801613a0d,301,Standard,delcatty,Delcatty,70,60,Fast,15,Field,Fairy,https://bulbapedia.bulbagarden.net/wiki/Delcatty_(Pokémon),
cc73f5e1-776e-4b8d-8e5d-99d8ec911f25,302,Standard,sableye,Sableye,35,45,MediumSlow,25,HumanLike,,https://bulbapedia.bulbagarden.net/wiki/Sableye_(Pokémon),
ea0e6a4b-3c6a-4414-b516-30e75f8ddac8,303,Standard,mawile,Mawile,70,45,Fast,20,Field,Fairy,https://bulbapedia.bulbagarden.net/wiki/Mawile_(Pokémon),
82ca5c1d-a8a2-4aec-9515-b85dad98f25f,304,Standard,aron,Aron,35,180,Slow,35,Monster,,https://bulbapedia.bulbagarden.net/wiki/Aron_(Pokémon),
ba0f0c12-e8bd-4a22-b4da-f49e8f16e388,305,Standard,lairon,Lairon,35,90,Slow,35,Monster,,https://bulbapedia.bulbagarden.net/wiki/Lairon_(Pokémon),
cc14d726-3cc5-4155-a87a-e648a60ae318,306,Standard,aggron,Aggron,35,45,Slow,35,Monster,,https://bulbapedia.bulbagarden.net/wiki/Aggron_(Pokémon),
ee82f267-e852-4acd-8277-3c92d55c8958,307,Standard,meditite,Meditite,70,180,MediumFast,20,HumanLike,,https://bulbapedia.bulbagarden.net/wiki/Meditite_(Pokémon),
411f8293-1ffd-46ea-8e48-cbf1a961f0d4,308,Standard,medicham,Medicham,70,90,MediumFast,20,HumanLike,,https://bulbapedia.bulbagarden.net/wiki/Medicham_(Pokémon),
6c5578fd-2ba3-42be-a2d1-d19aaa16bae8,309,Standard,electrike,Electrike,70,120,Slow,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Electrike_(Pokémon),
50c3298c-4546-4ca6-bfa7-c0499379be3f,310,Standard,manectric,Manectric,70,45,Slow,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Manectric_(Pokémon),
6d26c286-fa67-47bc-81c7-3c4a3cb6921f,311,Standard,plusle,Plusle,70,200,MediumFast,20,Fairy,,https://bulbapedia.bulbagarden.net/wiki/Plusle_(Pokémon),
b06dbfbc-2389-483d-a7f3-c3d353803f2b,312,Standard,minun,Minun,70,200,MediumFast,20,Fairy,,https://bulbapedia.bulbagarden.net/wiki/Minun_(Pokémon),
4f74ecee-7326-4571-a125-d2e8939957f6,313,Standard,volbeat,Volbeat,70,150,Erratic,15,Bug,HumanLike,https://bulbapedia.bulbagarden.net/wiki/Volbeat_(Pokémon),
d9501bca-55ea-4a7a-a497-7b44129d71d2,314,Standard,illumise,Illumise,70,150,Fluctuating,15,Bug,HumanLike,https://bulbapedia.bulbagarden.net/wiki/Illumise_(Pokémon),
1bbf7e53-4e89-4f33-b40d-ad672ca687c5,315,Standard,roselia,Roselia,70,150,MediumSlow,20,Fairy,Grass,https://bulbapedia.bulbagarden.net/wiki/Roselia_(Pokémon),
2489be01-c038-402c-a3d8-30c77e7de4ef,316,Standard,gulpin,Gulpin,70,225,Fluctuating,20,Amorphous,,https://bulbapedia.bulbagarden.net/wiki/Gulpin_(Pokémon),
14ba24ca-228b-4038-b295-9b8360412da2,317,Standard,swalot,Swalot,70,75,Fluctuating,20,Amorphous,,https://bulbapedia.bulbagarden.net/wiki/Swalot_(Pokémon),
e97d43dc-146d-4b84-b4a3-a33438ac672e,318,Standard,carvanha,Carvanha,35,225,Slow,20,Water2,,https://bulbapedia.bulbagarden.net/wiki/Carvanha_(Pokémon),
e87ec48c-5bae-432b-8d56-bfdc021f321f,319,Standard,sharpedo,Sharpedo,35,60,Slow,20,Water2,,https://bulbapedia.bulbagarden.net/wiki/Sharpedo_(Pokémon),
b397b11b-3492-4f08-a659-ce0366485580,320,Standard,wailmer,Wailmer,70,125,Fluctuating,40,Field,Water2,https://bulbapedia.bulbagarden.net/wiki/Wailmer_(Pokémon),
615cb9e8-3e76-446a-b007-68bc21512d96,321,Standard,wailord,Wailord,70,60,Fluctuating,40,Field,Water2,https://bulbapedia.bulbagarden.net/wiki/Wailord_(Pokémon),
8e1d9c5c-2aa9-4399-beaa-f9000e036750,322,Standard,numel,Numel,70,255,MediumFast,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Numel_(Pokémon),
29cabd4c-5659-41e7-a76e-09bece570b72,323,Standard,camerupt,Camerupt,70,150,MediumFast,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Camerupt_(Pokémon),
8669a13a-9db2-45e3-ad16-2c1aa0c6a802,324,Standard,torkoal,Torkoal,70,90,MediumFast,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Torkoal_(Pokémon),
a5aef39f-3d88-4af0-85bb-32cb5be09a12,325,Standard,spoink,Spoink,70,255,Fast,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Spoink_(Pokémon),
4b048835-6474-4d82-8f2c-de84e8643894,326,Standard,grumpig,Grumpig,70,60,Fast,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Grumpig_(Pokémon),
d8cee24e-703c-45fc-a41f-3a03c7f966c7,327,Standard,spinda,Spinda,70,255,Fast,15,Field,HumanLike,https://bulbapedia.bulbagarden.net/wiki/Spinda_(Pokémon),
fb6fe376-d18b-4dc5-9332-d9692b1fac72,328,Standard,trapinch,Trapinch,70,255,MediumSlow,20,Bug,Dragon,https://bulbapedia.bulbagarden.net/wiki/Trapinch_(Pokémon),
01e6d41e-3f3f-41f5-a858-4c24173e36e3,329,Standard,vibrava,Vibrava,70,120,MediumSlow,20,Bug,Dragon,https://bulbapedia.bulbagarden.net/wiki/Vibrava_(Pokémon),
4c9bfb6c-6ecd-4534-b53f-fd2ff3a7d228,330,Standard,flygon,Flygon,70,45,MediumSlow,20,Bug,Dragon,https://bulbapedia.bulbagarden.net/wiki/Flygon_(Pokémon),
104dc791-e189-4623-b4c2-2b59a5294655,331,Standard,cacnea,Cacnea,35,190,MediumSlow,20,Grass,HumanLike,https://bulbapedia.bulbagarden.net/wiki/Cacnea_(Pokémon),
6b797d53-52b5-46b3-8771-3c39277fa047,332,Standard,cacturne,Cacturne,35,60,MediumSlow,20,Grass,HumanLike,https://bulbapedia.bulbagarden.net/wiki/Cacturne_(Pokémon),
9c5052f9-adb7-4f93-a618-e90dd2df7534,333,Standard,swablu,Swablu,70,255,Erratic,20,Flying,Dragon,https://bulbapedia.bulbagarden.net/wiki/Swablu_(Pokémon),
01d1a729-4c6e-4a0e-8b62-5cdad89cb010,334,Standard,altaria,Altaria,70,45,Erratic,20,Flying,Dragon,https://bulbapedia.bulbagarden.net/wiki/Altaria_(Pokémon),
c81c28f5-1e64-422b-9b4d-3878f4c857a5,335,Standard,zangoose,Zangoose,70,90,Erratic,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Zangoose_(Pokémon),
75f2d1f2-d366-4a94-b82f-aca9ad939b34,336,Standard,seviper,Seviper,70,90,Fluctuating,20,Field,Dragon,https://bulbapedia.bulbagarden.net/wiki/Seviper_(Pokémon),
1b9aa43f-bdfb-4df4-b245-f2d2a9ab5261,337,Standard,lunatone,Lunatone,70,45,Fast,25,Mineral,,https://bulbapedia.bulbagarden.net/wiki/Lunatone_(Pokémon),
353fa05c-809f-430c-8fd5-13ebc96634ca,338,Standard,solrock,Solrock,70,45,Fast,25,Mineral,,https://bulbapedia.bulbagarden.net/wiki/Solrock_(Pokémon),
99fb0c02-782d-43f6-8b35-b0f5421d683a,339,Standard,barboach,Barboach,70,190,MediumFast,20,Water2,,https://bulbapedia.bulbagarden.net/wiki/Barboach_(Pokémon),
d105730c-131e-4c9e-b72a-c2a6d5121a8a,340,Standard,whiscash,Whiscash,70,75,MediumFast,20,Water2,,https://bulbapedia.bulbagarden.net/wiki/Whiscash_(Pokémon),
e49818e7-470e-474c-b73b-6d47fee89574,341,Standard,corphish,Corphish,70,205,Fluctuating,15,Water1,Water3,https://bulbapedia.bulbagarden.net/wiki/Corphish_(Pokémon),
40520a61-91c4-45c0-9e8f-5200d6a4afb1,342,Standard,crawdaunt,Crawdaunt,70,155,Fluctuating,15,Water1,Water3,https://bulbapedia.bulbagarden.net/wiki/Crawdaunt_(Pokémon),
e011b9dd-61af-430d-93c1-a55a557f4588,343,Standard,baltoy,Baltoy,70,255,MediumFast,20,Mineral,,https://bulbapedia.bulbagarden.net/wiki/Baltoy_(Pokémon),
46ca3494-7087-4612-8cab-e2a88c0075c2,344,Standard,claydol,Claydol,70,90,MediumFast,20,Mineral,,https://bulbapedia.bulbagarden.net/wiki/Claydol_(Pokémon),
dba52760-0f9d-4004-8e95-f36605585b39,345,Standard,lileep,Lileep,70,45,Erratic,30,Water3,,https://bulbapedia.bulbagarden.net/wiki/Lileep_(Pokémon),
c66205bf-6b18-4329-8202-3f15cec41225,346,Standard,cradily,Cradily,70,45,Erratic,30,Water3,,https://bulbapedia.bulbagarden.net/wiki/Cradily_(Pokémon),
df5c8fb9-cb6a-4b68-a8ac-eb8503d71d3e,347,Standard,anorith,Anorith,70,45,Erratic,30,Water3,,https://bulbapedia.bulbagarden.net/wiki/Anorith_(Pokémon),
5b46f397-9287-4a5d-93b4-cefeaa98bb3e,348,Standard,armaldo,Armaldo,70,45,Erratic,30,Water3,,https://bulbapedia.bulbagarden.net/wiki/Armaldo_(Pokémon),
28e69ef4-ba2c-4272-a6ae-8ccceb6e479a,349,Standard,feebas,Feebas,70,255,Erratic,20,Water1,Dragon,https://bulbapedia.bulbagarden.net/wiki/Feebas_(Pokémon),
948fe412-a002-486f-88e3-0854d48fa5c5,350,Standard,milotic,Milotic,70,60,Erratic,20,Water1,Dragon,https://bulbapedia.bulbagarden.net/wiki/Milotic_(Pokémon),
1f2b4fec-99fc-438e-9f29-27937fcbd9de,351,Standard,castform,Castform,70,45,MediumFast,25,Fairy,Amorphous,https://bulbapedia.bulbagarden.net/wiki/Castform_(Pokémon),
4cc717b1-9f45-4cbc-a45a-f4150419219e,352,Standard,kecleon,Kecleon,70,200,MediumSlow,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Kecleon_(Pokémon),
dd890464-e7ff-48bc-9382-07fecd0769f4,353,Standard,shuppet,Shuppet,35,225,Fast,25,Amorphous,,https://bulbapedia.bulbagarden.net/wiki/Shuppet_(Pokémon),
5d7f5ed7-dd15-47a9-a18f-cfb7bab625db,354,Standard,banette,Banette,35,45,Fast,25,Amorphous,,https://bulbapedia.bulbagarden.net/wiki/Banette_(Pokémon),
241b80e9-940e-4078-9d8d-8a3303a0a05a,355,Standard,duskull,Duskull,35,190,Fast,25,Amorphous,,https://bulbapedia.bulbagarden.net/wiki/Duskull_(Pokémon),
a8df8924-f424-438a-92e9-f9cf62ccf54c,356,Standard,dusclops,Dusclops,35,90,Fast,25,Amorphous,,https://bulbapedia.bulbagarden.net/wiki/Dusclops_(Pokémon),
ac94b5ce-b4f3-44c5-afe4-b3a5377f6a64,357,Standard,tropius,Tropius,70,200,Slow,25,Monster,Grass,https://bulbapedia.bulbagarden.net/wiki/Tropius_(Pokémon),
0f2441e5-f896-48f7-9cce-6112357c3e06,358,Standard,chimecho,Chimecho,70,45,Fast,25,Amorphous,,https://bulbapedia.bulbagarden.net/wiki/Chimecho_(Pokémon),
b033fa26-9b68-4d35-a8bf-bda7110d2755,359,Standard,absol,Absol,35,30,MediumSlow,25,Field,,https://bulbapedia.bulbagarden.net/wiki/Absol_(Pokémon),
fd356ba4-9fa1-4e85-af51-e9a8b7732100,360,Baby,wynaut,Wynaut,70,125,MediumFast,20,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Wynaut_(Pokémon),
b198533e-302b-4600-ac73-001fd40beae7,361,Standard,snorunt,Snorunt,70,190,MediumFast,20,Fairy,Mineral,https://bulbapedia.bulbagarden.net/wiki/Snorunt_(Pokémon),
97b13d37-007f-4f7c-988c-f47e3f9f6bc3,362,Standard,glalie,Glalie,70,75,MediumFast,20,Fairy,Mineral,https://bulbapedia.bulbagarden.net/wiki/Glalie_(Pokémon),
b2f0ecee-e4a5-404b-a6bd-d0af0f60582d,363,Standard,spheal,Spheal,70,255,MediumSlow,20,Water1,Field,https://bulbapedia.bulbagarden.net/wiki/Spheal_(Pokémon),
2b2fd548-2d0b-44d3-af53-2fde01a14ceb,364,Standard,sealeo,Sealeo,70,120,MediumSlow,20,Water1,Field,https://bulbapedia.bulbagarden.net/wiki/Sealeo_(Pokémon),
2790209b-7858-407e-b165-0b5abee7f395,365,Standard,walrein,Walrein,70,45,MediumSlow,20,Water1,Field,https://bulbapedia.bulbagarden.net/wiki/Walrein_(Pokémon),
8f23b117-4eeb-48bd-b9a0-18ba5492b83e,366,Standard,clamperl,Clamperl,70,255,Erratic,20,Water1,,https://bulbapedia.bulbagarden.net/wiki/Clamperl_(Pokémon),
aca40372-b637-4618-91d5-6141cab7a0bb,367,Standard,huntail,Huntail,70,60,Erratic,20,Water1,,https://bulbapedia.bulbagarden.net/wiki/Huntail_(Pokémon),
9f010570-7b29-4cb6-bfd4-1adeca11c7cf,368,Standard,gorebyss,Gorebyss,70,60,Erratic,20,Water1,,https://bulbapedia.bulbagarden.net/wiki/Gorebyss_(Pokémon),
5597e1ff-be88-43fa-a38a-13227bbe00fc,369,Standard,relicanth,Relicanth,70,25,Slow,40,Water1,Water2,https://bulbapedia.bulbagarden.net/wiki/Relicanth_(Pokémon),
0136c234-23ac-4872-a9b7-f83cdf2c705e,370,Standard,luvdisc,Luvdisc,70,225,Fast,20,Water2,,https://bulbapedia.bulbagarden.net/wiki/Luvdisc_(Pokémon),
302bed83-0d70-49f1-ba82-caf4cf0abdc6,371,Standard,bagon,Bagon,35,45,Slow,40,Dragon,,https://bulbapedia.bulbagarden.net/wiki/Bagon_(Pokémon),
ab6667f0-d895-45ca-9d45-a3c98e0aed89,372,Standard,shelgon,Shelgon,35,45,Slow,40,Dragon,,https://bulbapedia.bulbagarden.net/wiki/Shelgon_(Pokémon),
6bd8eddc-d2f4-4b88-9de0-8cf128a86033,373,Standard,salamence,Salamence,35,45,Slow,40,Dragon,,https://bulbapedia.bulbagarden.net/wiki/Salamence_(Pokémon),
2c0ba5b2-a336-45ed-aba7-043086eb24f4,374,Standard,beldum,Beldum,35,3,Slow,40,Mineral,,https://bulbapedia.bulbagarden.net/wiki/Beldum_(Pokémon),
7ec1c05a-b70d-4a07-9dd4-3ed355acf8d9,375,Standard,metang,Metang,35,3,Slow,40,Mineral,,https://bulbapedia.bulbagarden.net/wiki/Metang_(Pokémon),
a1d5ecf7-9bbb-4b0f-b924-2851c2608713,376,Standard,metagross,Metagross,35,3,Slow,40,Mineral,,https://bulbapedia.bulbagarden.net/wiki/Metagross_(Pokémon),
bb07d103-a8b2-4a33-a1b7-02b11a6c750e,377,Legendary,regirock,Regirock,35,3,Slow,80,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Regirock_(Pokémon),
e11aa24a-d44f-469e-932c-de6d9530390f,378,Legendary,regice,Regice,35,3,Slow,80,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Regice_(Pokémon),
e1a80b3b-c557-4ac9-bc9a-52ce957834d0,379,Legendary,registeel,Registeel,35,3,Slow,80,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Registeel_(Pokémon),
43f84932-9b44-422d-a2dd-85c64b137104,380,Legendary,latias,Latias,90,3,Slow,120,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Latias_(Pokémon),
cbdf8cee-5a25-47a5-9025-37e3c81eb788,381,Legendary,latios,Latios,90,3,Slow,120,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Latios_(Pokémon),
390f27a6-177f-4f99-80b3-cecf38108e92,382,Legendary,kyogre,Kyogre,0,3,Slow,120,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Kyogre_(Pokémon),
1fda7be0-4298-4abf-96b4-910e3bc57576,383,Legendary,groudon,Groudon,0,3,Slow,120,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Groudon_(Pokémon),
5c85998e-a811-4034-a1ba-47785c159b29,384,Legendary,rayquaza,Rayquaza,0,45,Slow,120,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Rayquaza_(Pokémon),
15398ac8-71ec-491e-b286-ad78af0e8f68,385,Mythical,jirachi,Jirachi,100,3,Slow,120,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Jirachi_(Pokémon),
0d430acc-86d7-46ee-9e2c-6403793aad7e,386,Mythical,deoxys,Deoxys,0,3,Slow,120,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Deoxys_(Pokémon),
496c7050-89c9-4f3b-a2aa-c717465a459d,387,Standard,turtwig,Turtwig,70,45,MediumSlow,20,Monster,Grass,https://bulbapedia.bulbagarden.net/wiki/Turtwig_(Pokémon),
11c944c9-0086-4c8b-8fb7-4c61b1c12dcf,388,Standard,grotle,Grotle,70,45,MediumSlow,20,Monster,Grass,https://bulbapedia.bulbagarden.net/wiki/Grotle_(Pokémon),
07185f80-de07-49db-a7b9-35a2e3bfce9b,389,Standard,torterra,Torterra,70,45,MediumSlow,20,Monster,Grass,https://bulbapedia.bulbagarden.net/wiki/Torterra_(Pokémon),
304e9360-da72-46b3-8fcc-62a358e2fa4f,390,Standard,chimchar,Chimchar,70,45,MediumSlow,20,Field,HumanLike,https://bulbapedia.bulbagarden.net/wiki/Chimchar_(Pokémon),
ce07b3a8-0853-447c-acb7-d09071738807,391,Standard,monferno,Monferno,70,45,MediumSlow,20,Field,HumanLike,https://bulbapedia.bulbagarden.net/wiki/Monferno_(Pokémon),
b8a3066f-39e1-40d2-9e33-7539620a52ef,392,Standard,infernape,Infernape,70,45,MediumSlow,20,Field,HumanLike,https://bulbapedia.bulbagarden.net/wiki/Infernape_(Pokémon),
d84e58e6-ea22-4e7f-bfe5-4451721e4780,393,Standard,piplup,Piplup,70,45,MediumSlow,20,Water1,Field,https://bulbapedia.bulbagarden.net/wiki/Piplup_(Pokémon),
f0a5a912-97b5-4bbc-9ffa-aae83f0fd16e,394,Standard,prinplup,Prinplup,70,45,MediumSlow,20,Water1,Field,https://bulbapedia.bulbagarden.net/wiki/Prinplup_(Pokémon),
ef621a29-e9b9-4e0d-9a93-c1bc5a33e6ab,395,Standard,empoleon,Empoleon,70,45,MediumSlow,20,Water1,Field,https://bulbapedia.bulbagarden.net/wiki/Empoleon_(Pokémon),
04e811d3-85ab-47a4-a639-ba6c7c92160d,396,Standard,starly,Starly,70,255,MediumSlow,15,Flying,,https://bulbapedia.bulbagarden.net/wiki/Starly_(Pokémon),
969a1d19-f722-41c9-a352-6bdbfa173df2,397,Standard,staravia,Staravia,70,120,MediumSlow,15,Flying,,https://bulbapedia.bulbagarden.net/wiki/Staravia_(Pokémon),
975566a8-71a1-41fb-ad6a-0af1ebcec91a,398,Standard,staraptor,Staraptor,70,45,MediumSlow,15,Flying,,https://bulbapedia.bulbagarden.net/wiki/Staraptor_(Pokémon),
c41bc3ff-7b94-4a5a-ba9e-0427138dd065,399,Standard,bidoof,Bidoof,70,255,MediumFast,15,Water1,Field,https://bulbapedia.bulbagarden.net/wiki/Bidoof_(Pokémon),
117640d9-c70a-4030-80d2-bd66e6905369,400,Standard,bibarel,Bibarel,70,127,MediumFast,15,Water1,Field,https://bulbapedia.bulbagarden.net/wiki/Bibarel_(Pokémon),
636a0e5e-b0e2-454a-8493-9516f2a873da,401,Standard,kricketot,Kricketot,70,255,MediumSlow,15,Bug,,https://bulbapedia.bulbagarden.net/wiki/Kricketot_(Pokémon),
d8c4c551-88f4-43b2-84f6-d7ea6bb9052d,402,Standard,kricketune,Kricketune,70,45,MediumSlow,15,Bug,,https://bulbapedia.bulbagarden.net/wiki/Kricketune_(Pokémon),
e17b56c6-2b78-4a0f-aaf0-a73b8f64359c,403,Standard,shinx,Shinx,70,235,MediumSlow,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Shinx_(Pokémon),
0a578fb9-e9b7-4292-8743-a41d1a1d884b,404,Standard,luxio,Luxio,100,120,MediumSlow,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Luxio_(Pokémon),
ba8093bb-6667-4fba-b9ff-7a60b86b8e6b,405,Standard,luxray,Luxray,70,45,MediumSlow,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Luxray_(Pokémon),
be693bf9-b5e9-4e10-84fc-bffe4b451a84,406,Baby,budew,Budew,70,255,MediumSlow,20,NoEggsDiscovered,,https://bulbapedia.bulbagarden.net/wiki/Budew_(Pokémon),
4f85d363-7e49-4542-9fd0-3fd966200094,407,Standard,roserade,Roserade,70,75,MediumSlow,20,Fairy,Grass,https://bulbapedia.bulbagarden.net/wiki/Roserade_(Pokémon),
7ad0bfca-05b4-43d8-8f4f-e52af8570f17,408,Standard,cranidos,Cranidos,70,45,Erratic,30,Monster,,https://bulbapedia.bulbagarden.net/wiki/Cranidos_(Pokémon),
c4b34f58-b4dc-4dda-a6be-a9da38e3b154,409,Standard,rampardos,Rampardos,70,45,Erratic,30,Monster,,https://bulbapedia.bulbagarden.net/wiki/Rampardos_(Pokémon),
33227494-4731-4a19-a222-64be8155484f,410,Standard,shieldon,Shieldon,70,45,Erratic,30,Monster,,https://bulbapedia.bulbagarden.net/wiki/Shieldon_(Pokémon),
4e42450b-f528-4e86-9019-4ced87c7a10d,411,Standard,bastiodon,Bastiodon,70,45,Erratic,30,Monster,,https://bulbapedia.bulbagarden.net/wiki/Bastiodon_(Pokémon),
44d5d541-5d97-4f06-aea4-4020207e16d9,412,Standard,burmy,Burmy,70,120,MediumFast,15,Bug,,https://bulbapedia.bulbagarden.net/wiki/Burmy_(Pokémon),
bc04144e-607d-4e4d-86a1-e145f5a585de,413,Standard,wormadam,Wormadam,70,45,MediumFast,15,Bug,,https://bulbapedia.bulbagarden.net/wiki/Wormadam_(Pokémon),
08b31acc-1b6f-4410-90fc-65920f536740,414,Standard,mothim,Mothim,70,45,MediumFast,15,Bug,,https://bulbapedia.bulbagarden.net/wiki/Mothim_(Pokémon),
5d95c21c-2c31-476c-a583-d03ed60b5844,415,Standard,combee,Combee,70,120,MediumSlow,15,Bug,,https://bulbapedia.bulbagarden.net/wiki/Combee_(Pokémon),
89234bcb-9fb0-408c-be45-a3fbfc190087,416,Standard,vespiquen,Vespiquen,70,45,MediumSlow,15,Bug,,https://bulbapedia.bulbagarden.net/wiki/Vespiquen_(Pokémon),
fa1641ab-b7de-4043-90bb-026d9a402e54,417,Standard,pachirisu,Pachirisu,100,200,MediumFast,10,Field,Fairy,https://bulbapedia.bulbagarden.net/wiki/Pachirisu_(Pokémon),
34bc7c16-eecd-4904-916e-160f4363fb43,418,Standard,buizel,Buizel,70,190,MediumFast,20,Water1,Field,https://bulbapedia.bulbagarden.net/wiki/Buizel_(Pokémon),
c20565b1-a49e-4c2f-9a01-d86316a9036c,419,Standard,floatzel,Floatzel,70,75,MediumFast,20,Water1,Field,https://bulbapedia.bulbagarden.net/wiki/Floatzel_(Pokémon),
338454da-b4ad-45dd-9976-8b206beda47c,420,Standard,cherubi,Cherubi,70,190,MediumFast,20,Fairy,Grass,https://bulbapedia.bulbagarden.net/wiki/Cherubi_(Pokémon),
c0ff7476-00fd-4c89-9416-0fa6025eff33,421,Standard,cherrim,Cherrim,70,75,MediumFast,20,Fairy,Grass,https://bulbapedia.bulbagarden.net/wiki/Cherrim_(Pokémon),
8e3b5182-adaa-41f1-910f-d0f295badc1b,422,Standard,shellos,Shellos,70,190,MediumFast,20,Water1,Amorphous,https://bulbapedia.bulbagarden.net/wiki/Shellos_(Pokémon),
d8e188a1-f991-4164-bfaa-f1992d99dd48,423,Standard,gastrodon,Gastrodon,70,75,MediumFast,20,Water1,Amorphous,https://bulbapedia.bulbagarden.net/wiki/Gastrodon_(Pokémon),
2b6f247b-7896-4116-b80d-f64ee9ea12c3,424,Standard,ambipom,Ambipom,100,45,Fast,20,Field,,https://bulbapedia.bulbagarden.net/wiki/Ambipom_(Pokémon),
59931d55-830b-43d8-9421-b30e26cd9b97,425,Standard,drifloon,Drifloon,70,125,Fluctuating,30,Amorphous,,https://bulbapedia.bulbagarden.net/wiki/Drifloon_(Pokémon),
901f7ded-7cba-4053-831e-7e40490e9308,426,Standard,drifblim,Drifblim,70,60,Fluctuating,30,Amorphous,,https://bulbapedia.bulbagarden.net/wiki/Drifblim_(Pokémon),
