id,species,is_default,unique_name,display_name,genus,description,gender_ratio,can_change_form,url,notes
23d56132-e5a6-41ea-b821-85a629a15e1b,manectric,True,manectric,Manectric,Discharge,,4,True,https://bulbapedia.bulbagarden.net/wiki/Manectric_(Pokémon),
e7c1d858-ade0-46d1-8261-7512dc5a3a0b,plusle,True,plusle,Plusle,Cheering,,4,False,https://bulbapedia.bulbagarden.net/wiki/Plusle_(Pokémon),
ae0dc5fd-05cd-4ae7-8286-e1e0ba78f2f7,minun,True,minun,Minun,Cheering,,4,False,https://bulbapedia.bulbagarden.net/wiki/Minun_(Pokémon),
33f621ab-153d-41ea-85bf-2ba027d55fa4,volbeat,True,volbeat,Volbeat,Firefly,,8,False,https://bulbapedia.bulbagarden.net/wiki/Volbeat_(Pokémon),
365dc02e-74a8-450d-a25c-a95206d6f7e4,illumise,True,illumise,Illumise,Firefly,,0,False,https://bulbapedia.bulbagarden.net/wiki/Illumise_(Pokémon),
59f2aee9-24df-4e63-a449-9c5c612776ef,roselia,True,roselia,Roselia,Thorn,,4,False,https://bulbapedia.bulbagarden.net/wiki/Roselia_(Pokémon),
6c1ad576-9080-47e4-858f-3fc051651453,gulpin,True,gulpin,Gulpin,Stomach,,4,False,https://bulbapedia.bulbagarden.net/wiki/Gulpin_(Pokémon),
63436bb8-953f-4af3-9411-162753945353,swalot,True,swalot,Swalot,Poison Bag,,4,False,https://bulbapedia.bulbagarden.net/wiki/Swalot_(Pokémon),
0057d18c-a1bf-4035-91a3-040f50f120e8,carvanha,True,carvanha,Carvanha,Savage,,4,False,https://bulbapedia.bulbagarden.net/wiki/Carvanha_(Pokémon),
fbfd7138-4be1-4adb-9dbc-bc835032e832,sharpedo,True,sharpedo,Sharpedo,Brutal,,4,True,https://bulbapedia.bulbagarden.net/wiki/Sharpedo_(Pokémon),
c734c99b-064e-4c29-a4fd-c54abd82251c,wailmer,True,wailmer,Wailmer,Ball Whale,,4,False,https://bulbapedia.bulbagarden.net/wiki/Wailmer_(Pokémon),
dc4d5903-8be6-4b93-a064-3921f9eda71e,wailord,True,wailord,Wailord,Float Whale,,4,False,https://bulbapedia.bulbagarden.net/wiki/Wailord_(Pokémon),
99f74d18-eace-4401-8ba4-4cccf1f79021,numel,True,numel,Numel,Numb,,4,False,https://bulbapedia.bulbagarden.net/wiki/Numel_(Pokémon),
60f73dc8-c7be-45ab-acbf-a1b6356c65a8,camerupt,True,camerupt,Camerupt,Eruption,,4,True,https://bulbapedia.bulbagarden.net/wiki/Camerupt_(Pokémon),
ed863c67-e4d4-4b2f-83c4-54b0cd4ac985,torkoal,True,torkoal,Torkoal,Coal,,4,False,https://bulbapedia.bulbagarden.net/wiki/Torkoal_(Pokémon),
e3685a88-0cfe-4caf-aa5a-7868ffcac772,spoink,True,spoink,Spoink,Bounce,,4,False,https://bulbapedia.bulbagarden.net/wiki/Spoink_(Pokémon),
45a9cb2f-c19d-4b6e-ba36-5d9835129bf2,grumpig,True,grumpig,Grumpig,Manipulate,,4,False,https://bulbapedia.bulbagarden.net/wiki/Grumpig_(Pokémon),
69a1fb57-373d-43e0-83ee-441ffca45eaf,spinda,True,spinda,Spinda,Spot Panda,,4,False,https://bulbapedia.bulbagarden.net/wiki/Spinda_(Pokémon),
ed6e3fe7-4267-4388-a343-bae20311e963,trapinch,True,trapinch,Trapinch,Ant Pit,,4,False,https://bulbapedia.bulbagarden.net/wiki/Trapinch_(Pokémon),
1aef13a1-3a7a-4aaf-b6ef-bc143b415f59,vibrava,True,vibrava,Vibrava,Vibration,,4,False,https://bulbapedia.bulbagarden.net/wiki/Vibrava_(Pokémon),
c18cb3cb-2554-4d5b-9601-f4fe68761622,flygon,True,flygon,Flygon,Mystic,,4,False,https://bulbapedia.bulbagarden.net/wiki/Flygon_(Pokémon),
9974b7ed-9870-4da8-b42b-21294b935031,cacnea,True,cacnea,Cacnea,Cactus,,4,False,https://bulbapedia.bulbagarden.net/wiki/Cacnea_(Pokémon),
358dcdd9-825f-4085-b7a6-e409d74ea154,cacturne,True,cacturne,Cacturne,Scarecrow,,4,False,https://bulbapedia.bulbagarden.net/wiki/Cacturne_(Pokémon),
e9f86015-f5ad-4c23-a80c-7098d2d67125,swablu,True,swablu,Swablu,Cotton Bird,,4,False,https://bulbapedia.bulbagarden.net/wiki/Swablu_(Pokémon),
5ee5f070-4bad-4ad3-8e73-524ce1eadae1,altaria,True,altaria,Altaria,Humming,,4,True,https://bulbapedia.bulbagarden.net/wiki/Altaria_(Pokémon),
affef4dd-0240-4ff6-9c99-8c955649d2b1,zangoose,True,zangoose,Zangoose,Cat Ferret,,4,False,https://bulbapedia.bulbagarden.net/wiki/Zangoose_(Pokémon),
6453880f-eefe-4d4c-9071-521cd058a0e1,seviper,True,seviper,Seviper,Fang Snake,,4,False,https://bulbapedia.bulbagarden.net/wiki/Seviper_(Pokémon),
1b724fed-99b4-49eb-9385-c50de0a9ef96,lunatone,True,lunatone,Lunatone,Meteorite,,,False,https://bulbapedia.bulbagarden.net/wiki/Lunatone_(Pokémon),
d9d2db4c-f668-4387-93c7-8bf8f328778d,solrock,True,solrock,Solrock,Meteorite,,,False,https://bulbapedia.bulbagarden.net/wiki/Solrock_(Pokémon),
a7ff01a8-1796-4490-b761-877e2ff0ca42,barboach,True,barboach,Barboach,Whiskers,,4,False,https://bulbapedia.bulbagarden.net/wiki/Barboach_(Pokémon),
5a668d73-477c-49f1-a7cd-42073de97dd1,whiscash,True,whiscash,Whiscash,Whiskers,,4,False,https://bulbapedia.bulbagarden.net/wiki/Whiscash_(Pokémon),
14f92c39-4522-4717-b038-50aedd6f436b,corphish,True,corphish,Corphish,Ruffian,,4,False,https://bulbapedia.bulbagarden.net/wiki/Corphish_(Pokémon),
246386c9-20b0-4d4a-a183-bacd916d7fc3,crawdaunt,True,crawdaunt,Crawdaunt,Rogue,,4,False,https://bulbapedia.bulbagarden.net/wiki/Crawdaunt_(Pokémon),
8827e7a7-84fd-467b-bd02-29521a808795,baltoy,True,baltoy,Baltoy,Clay Doll,,,False,https://bulbapedia.bulbagarden.net/wiki/Baltoy_(Pokémon),
98353493-14a4-4621-8ceb-840c5b74c2d8,claydol,True,claydol,Claydol,Clay Doll,,,False,https://bulbapedia.bulbagarden.net/wiki/Claydol_(Pokémon),
5b6555cd-0218-4472-869d-1c52bd4885cd,lileep,True,lileep,Lileep,Sea Lily,,7,False,https://bulbapedia.bulbagarden.net/wiki/Lileep_(Pokémon),
96203f9c-90e9-4ee9-aa88-c69031dfea23,cradily,True,cradily,Cradily,Barnacle,,7,False,https://bulbapedia.bulbagarden.net/wiki/Cradily_(Pokémon),
ca0a28eb-1cad-4fc2-aee4-d0d7fda267ad,anorith,True,anorith,Anorith,Old Shrimp,,7,False,https://bulbapedia.bulbagarden.net/wiki/Anorith_(Pokémon),
85f26549-8bca-469b-81ae-eed913505938,armaldo,True,armaldo,Armaldo,Plate,,7,False,https://bulbapedia.bulbagarden.net/wiki/Armaldo_(Pokémon),
8b10aa6f-d113-49d5-94e2-b82760da0fff,feebas,True,feebas,Feebas,Fish,,4,False,https://bulbapedia.bulbagarden.net/wiki/Feebas_(Pokémon),
b5420135-c51b-494b-b950-3fee37d21910,milotic,True,milotic,Milotic,Tender,,4,False,https://bulbapedia.bulbagarden.net/wiki/Milotic_(Pokémon),
bd0f76e4-dda0-4285-8b2c-a79838621ee3,castform,True,castform,Castform,Weather,,4,True,https://bulbapedia.bulbagarden.net/wiki/Castform_(Pokémon),
0fabe87b-4d9f-4fdc-ba5a-a718a2919c27,kecleon,True,kecleon,Kecleon,Color Swap,,4,False,https://bulbapedia.bulbagarden.net/wiki/Kecleon_(Pokémon),
7c0ac6a8-1f0f-4aac-b006-1f01539157f1,shuppet,True,shuppet,Shuppet,Puppet,,4,False,https://bulbapedia.bulbagarden.net/wiki/Shuppet_(Pokémon),
a83c571c-6dbd-48c7-b237-e184af75f53a,banette,True,banette,Banette,Marionette,,4,True,https://bulbapedia.bulbagarden.net/wiki/Banette_(Pokémon),
3ed1b3a1-6667-4be9-9c7c-163b90898fce,duskull,True,duskull,Duskull,Requiem,,4,False,https://bulbapedia.bulbagarden.net/wiki/Duskull_(Pokémon),
aac8631e-efbc-448e-85af-abc4ab08655a,dusclops,True,dusclops,Dusclops,Beckon,,4,False,https://bulbapedia.bulbagarden.net/wiki/Dusclops_(Pokémon),
2e0d83a9-c557-44c3-9199-4af801fbcb9a,tropius,True,tropius,Tropius,Fruit,,4,False,https://bulbapedia.bulbagarden.net/wiki/Tropius_(Pokémon),
14d188e2-c640-44da-accd-4e29e0ec3079,chimecho,True,chimecho,Chimecho,Wind Chime,,4,False,https://bulbapedia.bulbagarden.net/wiki/Chimecho_(Pokémon),
59d74ee4-285b-48f6-9c05-351b12c75924,absol,True,absol,Absol,Disaster,,4,True,https://bulbapedia.bulbagarden.net/wiki/Absol_(Pokémon),
2528639d-3e7f-427d-91a1-b4501a631879,wynaut,True,wynaut,Wynaut,Bright,,4,False,https://bulbapedia.bulbagarden.net/wiki/Wynaut_(Pokémon),
d6e5dad3-e822-4bbb-aa6c-6aef0b7fbe62,snorunt,True,snorunt,Snorunt,Snow Hat,,4,False,https://bulbapedia.bulbagarden.net/wiki/Snorunt_(Pokémon),
c155b458-e91e-42d4-ae85-1527d316e48c,glalie,True,glalie,Glalie,Face,,4,True,https://bulbapedia.bulbagarden.net/wiki/Glalie_(Pokémon),
cd30c3c4-09d7-464b-8f04-a3d2cbd6b453,spheal,True,spheal,Spheal,Clap,,4,False,https://bulbapedia.bulbagarden.net/wiki/Spheal_(Pokémon),
be01ac03-409e-41c0-8016-4cbf5066a99b,sealeo,True,sealeo,Sealeo,Ball Roll,,4,False,https://bulbapedia.bulbagarden.net/wiki/Sealeo_(Pokémon),
eebae9bc-81dd-437f-9b3e-7bd362b2d352,walrein,True,walrein,Walrein,Ice Break,,4,False,https://bulbapedia.bulbagarden.net/wiki/Walrein_(Pokémon),
b5803b40-83ea-490f-a9af-d464170bd421,clamperl,True,clamperl,Clamperl,Bivalve,,4,False,https://bulbapedia.bulbagarden.net/wiki/Clamperl_(Pokémon),
ae55ad04-074a-42c3-9938-bf9e450eb417,huntail,True,huntail,Huntail,Deep Sea,,4,False,https://bulbapedia.bulbagarden.net/wiki/Huntail_(Pokémon),
dd181f35-a407-4582-a970-f23f1691b4c0,gorebyss,True,gorebyss,Gorebyss,South Sea,,4,False,https://bulbapedia.bulbagarden.net/wiki/Gorebyss_(Pokémon),
fbc00640-886e-4e68-9103-b22787cbd5b8,relicanth,True,relicanth,Relicanth,Longevity,,7,False,https://bulbapedia.bulbagarden.net/wiki/Relicanth_(Pokémon),
c3a99573-937c-4dd4-aa64-afd9cca2aa7e,luvdisc,True,luvdisc,Luvdisc,Rendezvous,,2,False,https://bulbapedia.bulbagarden.net/wiki/Luvdisc_(Pokémon),
39abd060-56fb-48e0-938a-d01616bb4c2c,bagon,True,bagon,Bagon,Rock Head,,4,False,https://bulbapedia.bulbagarden.net/wiki/Bagon_(Pokémon),
002503db-b987-4ea5-be8e-026bc082463b,shelgon,True,shelgon,Shelgon,Endurance,,4,False,https://bulbapedia.bulbagarden.net/wiki/Shelgon_(Pokémon),
e59b2576-fdb2-4983-9319-aff5a8341162,salamence,True,salamence,Salamence,Dragon,,4,True,https://bulbapedia.bulbagarden.net/wiki/Salamence_(Pokémon),
5685fa13-3b98-4076-9eb3-88dbd7800ca3,beldum,True,beldum,Beldum,Iron Ball,,,False,https://bulbapedia.bulbagarden.net/wiki/Beldum_(Pokémon),
61f3f22e-e8b8-40a9-bf9e-70002bc48452,metang,True,metang,Metang,Iron Claw,,,False,https://bulbapedia.bulbagarden.net/wiki/Metang_(Pokémon),
25673f2e-6b92-4a31-b31c-05addf3b0f95,metagross,True,metagross,Metagross,Iron Leg,,,True,https://bulbapedia.bulbagarden.net/wiki/Metagross_(Pokémon),
5d97b87b-8aee-445b-95a6-d54ccbd68298,regirock,True,regirock,Regirock,Rock Peak,,,False,https://bulbapedia.bulbagarden.net/wiki/Regirock_(Pokémon),
93608cbe-89e9-4115-ae76-ce52de8e9f5f,regice,True,regice,Regice,Iceberg,,,False,https://bulbapedia.bulbagarden.net/wiki/Regice_(Pokémon),
215ae227-ea19-4114-8361-267b31e83be1,registeel,True,registeel,Registeel,Iron,,,False,https://bulbapedia.bulbagarden.net/wiki/Registeel_(Pokémon),
e17f15f9-3d98-4360-ac24-71fafa7c241d,latias,True,latias,Latias,Eon,,0,True,https://bulbapedia.bulbagarden.net/wiki/Latias_(Pokémon),
d8a93130-04d5-4c47-abc7-6299b9a8fd83,latios,True,latios,Latios,Eon,,8,True,https://bulbapedia.bulbagarden.net/wiki/Latios_(Pokémon),
d17cbcfc-a7fb-4f57-99ac-5a1e58cf0a62,kyogre,True,kyogre,Kyogre,Sea Basin,,,True,https://bulbapedia.bulbagarden.net/wiki/Kyogre_(Pokémon),
1d3351aa-fb7a-4181-b580-0b75b13bcd24,groudon,True,groudon,Groudon,Continent,,,True,https://bulbapedia.bulbagarden.net/wiki/Groudon_(Pokémon),
5406b2ee-77c8-4c53-b876-f6b89b389184,rayquaza,True,rayquaza,Rayquaza,Sky High,,,True,https://bulbapedia.bulbagarden.net/wiki/Rayquaza_(Pokémon),
5ddf74df-b0dc-43a4-ba96-e7f4685eac3d,jirachi,True,jirachi,Jirachi,Wish,,,False,https://bulbapedia.bulbagarden.net/wiki/Jirachi_(Pokémon),
e642c90e-465c-49da-9cdc-e5420e8d38c4,deoxys,True,deoxys-normal,Deoxys,DNA,,,True,https://bulbapedia.bulbagarden.net/wiki/Deoxys_(Pokémon),
7367ff78-be71-475f-9a18-953cb697ca44,turtwig,True,turtwig,Turtwig,Tiny Leaf,,7,False,https://bulbapedia.bulbagarden.net/wiki/Turtwig_(Pokémon),
11af645d-8cef-4592-8f16-3ed4315ddc91,grotle,True,grotle,Grotle,Grove,,7,False,https://bulbapedia.bulbagarden.net/wiki/Grotle_(Pokémon),
15d08f68-c538-4cc5-a011-4bbc7b6fadc6,torterra,True,torterra,Torterra,Continent,,7,False,https://bulbapedia.bulbagarden.net/wiki/Torterra_(Pokémon),
932b3013-7445-4148-8d31-50a225ec1e03,chimchar,True,chimchar,Chimchar,Chimp,,7,False,https://bulbapedia.bulbagarden.net/wiki/Chimchar_(Pokémon),
95cd5503-99fe-4db8-a702-01ee0fba6450,monferno,True,monferno,Monferno,Playful,,7,False,https://bulbapedia.bulbagarden.net/wiki/Monferno_(Pokémon),
5fb11405-e85c-4a6b-8f6d-f55eef801362,infernape,True,infernape,Infernape,Flame,,7,False,https://bulbapedia.bulbagarden.net/wiki/Infernape_(Pokémon),
a9a253a2-818c-4d1e-a688-c6f2a40e6659,piplup,True,piplup,Piplup,Penguin,,7,False,https://bulbapedia.bulbagarden.net/wiki/Piplup_(Pokémon),
77c67647-c06d-4134-8790-fca59efefbf5,prinplup,True,prinplup,Prinplup,Penguin,,7,False,https://bulbapedia.bulbagarden.net/wiki/Prinplup_(Pokémon),
16e93602-06b8-4ded-be32-7a2f5baf8acc,empoleon,True,empoleon,Empoleon,Emperor,,7,False,https://bulbapedia.bulbagarden.net/wiki/Empoleon_(Pokémon),
a235e160-dc0b-4f3c-9abf-4b0624681551,starly,True,starly,Starly,Starling,,4,False,https://bulbapedia.bulbagarden.net/wiki/Starly_(Pokémon),
cd0aa45b-d4e6-4c5e-9e52-31082b58c1f3,staravia,True,staravia,Staravia,Starling,,4,False,https://bulbapedia.bulbagarden.net/wiki/Staravia_(Pokémon),
95345ac8-8538-46ff-865c-d6d4fa100860,staraptor,True,staraptor,Staraptor,Predator,,4,False,https://bulbapedia.bulbagarden.net/wiki/Staraptor_(Pokémon),
95125e8b-6a73-4487-bf0f-c3d4fbeb74eb,bidoof,True,bidoof,Bidoof,Plump Mouse,,4,False,https://bulbapedia.bulbagarden.net/wiki/Bidoof_(Pokémon),
f919d74d-18b9-45a8-ba01-d358ba323445,bibarel,True,bibarel,Bibarel,Beaver,,4,False,https://bulbapedia.bulbagarden.net/wiki/Bibarel_(Pokémon),
30145c33-02a6-48fa-bd19-0ba197bbff31,kricketot,True,kricketot,Kricketot,Cricket,,4,False,https://bulbapedia.bulbagarden.net/wiki/Kricketot_(Pokémon),
c4fde7f5-2dca-4f0e-8e9b-30d01f4fb72e,kricketune,True,kricketune,Kricketune,Cricket,,4,False,https://bulbapedia.bulbagarden.net/wiki/Kricketune_(Pokémon),
137ec5e9-005c-48d1-a0d3-c0499c65bb76,shinx,True,shinx,Shinx,Flash,,4,False,https://bulbapedia.bulbagarden.net/wiki/Shinx_(Pokémon),
65979226-5a70-4460-a073-321e4cfbc049,luxio,True,luxio,Luxio,Spark,,4,False,https://bulbapedia.bulbagarden.net/wiki/Luxio_(Pokémon),
bd2d2396-d0e5-4ec4-8fae-0d18986a2e44,luxray,True,luxray,Luxray,Gleam Eyes,,4,False,https://bulbapedia.bulbagarden.net/wiki/Luxray_(Pokémon),
6b6b8c7c-9965-40ce-880e-0637ed75a164,budew,True,budew,Budew,Bud,,4,False,https://bulbapedia.bulbagarden.net/wiki/Budew_(Pokémon),
a252c0f1-de41-477f-aca7-356ca4e91d84,roserade,True,roserade,Roserade,Bouquet,,4,False,https://bulbapedia.bulbagarden.net/wiki/Roserade_(Pokémon),
25969e16-0a99-4f99-b3db-632714ca7bd2,cranidos,True,cranidos,Cranidos,Head Butt,,7,False,https://bulbapedia.bulbagarden.net/wiki/Cranidos_(Pokémon),
dd79bb51-2697-456e-baaf-b1b89c6f3183,rampardos,True,rampardos,Rampardos,Head Butt,,7,False,https://bulbapedia.bulbagarden.net/wiki/Rampardos_(Pokémon),
db6ce40f-36a3-4389-8b55-ce97a35d7455,shieldon,True,shieldon,Shieldon,Shield,,7,False,https://bulbapedia.bulbagarden.net/wiki/Shieldon_(Pokémon),
eb417f7a-4092-4d21-b924-410f05927188,bastiodon,True,bastiodon,Bastiodon,Shield,,7,False,https://bulbapedia.bulbagarden.net/wiki/Bastiodon_(Pokémon),
96fc7ffc-0ec4-4e1c-97d6-46d568c57031,burmy,True,burmy,Burmy,Bagworm,,4,True,https://bulbapedia.bulbagarden.net/wiki/Burmy_(Pokémon),
85dd4ac8-7500-4e03-a559-d141b7ac3642,wormadam,True,wormadam-plant,Wormadam,Bagworm,,0,False,https://bulbapedia.bulbagarden.net/wiki/Wormadam_(Pokémon),
f57023aa-d7b7-4a43-b47e-1a576ce162bf,mothim,True,mothim,Mothim,Moth,,8,False,https://bulbapedia.bulbagarden.net/wiki/Mothim_(Pokémon),
f512e185-1e9f-41db-8df9-ed2f3adc58c0,combee,True,combee,Combee,Tiny Bee,,7,False,https://bulbapedia.bulbagarden.net/wiki/Combee_(Pokémon),
74add99d-9041-4577-a555-0cf77c7ccef7,vespiquen,True,vespiquen,Vespiquen,Beehive,,0,False,https://bulbapedia.bulbagarden.net/wiki/Vespiquen_(Pokémon),
4383aa9f-eeb0-4639-9609-0963dbd7c151,pachirisu,True,pachirisu,Pachirisu,EleSquirrel,,4,False,https://bulbapedia.bulbagarden.net/wiki/Pachirisu_(Pokémon),
4e97c0b4-ec85-41f1-ac0c-d920beac133d,buizel,True,buizel,Buizel,Sea Weasel,,4,False,https://bulbapedia.bulbagarden.net/wiki/Buizel_(Pokémon),
92f8681d-c219-458f-88e3-6794cab6873b,floatzel,True,floatzel,Floatzel,Sea Weasel,,4,False,https://bulbapedia.bulbagarden.net/wiki/Floatzel_(Pokémon),
40fab1b7-c558-4f38-aeb9-0f53f38a6722,cherubi,True,cherubi,Cherubi,Cherry,,4,False,https://bulbapedia.bulbagarden.net/wiki/Cherubi_(Pokémon),
042ee70b-e02c-4141-8a99-56a5f7840724,cherrim,True,cherrim,Cherrim,Blossom,,4,True,https://bulbapedia.bulbagarden.net/wiki/Cherrim_(Pokémon),
25d84c23-962f-4168-b217-8c8129415382,shellos,True,shellos,Shellos,Sea Slug,,4,False,https://bulbapedia.bulbagarden.net/wiki/Shellos_(Pokémon),
40f22dcf-23c9-4dbe-94be-f3d1cd144b18,gastrodon,True,gastrodon,Gastrodon,Sea Slug,,4,False,https://bulbapedia.bulbagarden.net/wiki/Gastrodon_(Pokémon),
61a1819a-7972-4bac-8918-9cf8d2108e54,ambipom,True,ambipom,Ambipom,Long Tail,,4,False,https://bulbapedia.bulbagarden.net/wiki/Ambipom_(Pokémon),
fdd3809a-b47b-4172-b081-694ef526a6e8,drifloon,True,drifloon,Drifloon,Balloon,,4,False,https://bulbapedia.bulbagarden.net/wiki/Drifloon_(Pokémon),
ae8ac446-fe35-4a1b-bed2-67d1f603442d,drifblim,True,drifblim,Drifblim,Blimp,,4,False,https://bulbapedia.bulbagarden.net/wiki/Drifblim_(Pokémon),
9ed97e5a-3e22-4230-ac17-d9776c28f7f6,buneary,True,buneary,Buneary,Rabbit,,4,False,https://bulbapedia.bulbagarden.net/wiki/Buneary_(Pokémon),
78831bac-c9d5-4ca9-8a48-af534e1d9fe1,lopunny,True,lopunny,Lopunny,Rabbit,,4,True,https://bulbapedia.bulbagarden.net/wiki/Lopunny_(Pokémon),
9d6af04d-617d-468d-b7f5-dbd71afb456c,mismagius,True,mismagius,Mismagius,Magical,,4,False,https://bulbapedia.bulbagarden.net/wiki/Mismagius_(Pokémon),
c611f569-05d7-4adb-9f89-55e1c8a03ebd,honchkrow,True,honchkrow,Honchkrow,Big Boss,,4,False,https://bulbapedia.bulbagarden.net/wiki/Honchkrow_(Pokémon),
1e69277b-2bbc-470b-9134-92ce00673b40,glameow,True,glameow,Glameow,Catty,,2,False,https://bulbapedia.bulbagarden.net/wiki/Glameow_(Pokémon),
070b4b5c-780b-4a6c-92be-cf06bf9a77b2,purugly,True,purugly,Purugly,Tiger Cat,,2,False,https://bulbapedia.bulbagarden.net/wiki/Purugly_(Pokémon),
c8a46b64-ba4d-4ec1-a149-a7a69466b62e,chingling,True,chingling,Chingling,Bell,,4,False,https://bulbapedia.bulbagarden.net/wiki/Chingling_(Pokémon),
479f30eb-c138-4ae1-b0a1-bf657f46cb79,stunky,True,stunky,Stunky,Skunk,,4,False,https://bulbapedia.bulbagarden.net/wiki/Stunky_(Pokémon),
0c571998-0e9b-4610-bfa4-ef1223ceb1af,skuntank,True,skuntank,Skuntank,Skunk,,4,False,https://bulbapedia.bulbagarden.net/wiki/Skuntank_(Pokémon),
d3770cc1-376f-48f6-9b66-511a28b951f3,bronzor,True,bronzor,Bronzor,Bronze,,,False,https://bulbapedia.bulbagarden.net/wiki/Bronzor_(Pokémon),
cb79874b-6429-454d-b253-de6c526f071f,bronzong,True,bronzong,Bronzong,Bronze Bell,,,False,https://bulbapedia.bulbagarden.net/wiki/Bronzong_(Pokémon),
aad617e0-d171-48f7-b119-65402923f968,bonsly,True,bonsly,Bonsly,Bonsai,,4,False,https://bulbapedia.bulbagarden.net/wiki/Bonsly_(Pokémon),
65c62191-cde5-4a84-938d-56539af1427a,mime-jr,True,mime-jr,Mime Jr.,Mime,,4,False,https://bulbapedia.bulbagarden.net/wiki/Mime_Jr._(Pokémon),
279371c2-e868-4537-9d5c-c973d5d2ab26,happiny,True,happiny,Happiny,Playhouse,,0,False,https://bulbapedia.bulbagarden.net/wiki/Happiny_(Pokémon),
30d5e35d-4fc3-414f-8c17-db1eb4d2970c,chatot,True,chatot,Chatot,Music Note,,4,False,https://bulbapedia.bulbagarden.net/wiki/Chatot_(Pokémon),
17afdcf9-ed39-42e2-8d55-8ad796716da9,spiritomb,True,spiritomb,Spiritomb,Forbidden,,4,False,https://bulbapedia.bulbagarden.net/wiki/Spiritomb_(Pokémon),
601767d4-9a51-4bf8-98f8-fd1ebcdc92d2,gible,True,gible,Gible,Land Shark,,4,False,https://bulbapedia.bulbagarden.net/wiki/Gible_(Pokémon),
c04cba6c-bcdb-4094-a921-b2ec059fbbd8,gabite,True,gabite,Gabite,Cave,,4,False,https://bulbapedia.bulbagarden.net/wiki/Gabite_(Pokémon),
cdc67fe0-fed7-4a2b-a8bf-3add5ac747e7,garchomp,True,garchomp,Garchomp,Mach,,4,True,https://bulbapedia.bulbagarden.net/wiki/Garchomp_(Pokémon),
3c42ff38-a6b7-454c-8d71-ec6cad1d8deb,munchlax,True,munchlax,Munchlax,Big Eater,,7,False,https://bulbapedia.bulbagarden.net/wiki/Munchlax_(Pokémon),
82bddfa8-75da-4368-afd3-bfac96f8cef7,riolu,True,riolu,Riolu,Emanation,,7,False,https://bulbapedia.bulbagarden.net/wiki/Riolu_(Pokémon),
6599b95f-1664-458e-aeb1-eb7da1975307,lucario,True,lucario,Lucario,Aura,,7,True,https://bulbapedia.bulbagarden.net/wiki/Lucario_(Pokémon),
291814d6-20bf-4dc5-90a9-94b57d7bcfaa,hippopotas,True,hippopotas,Hippopotas,Hippo,,4,False,https://bulbapedia.bulbagarden.net/wiki/Hippopotas_(Pokémon),
52981ae0-ab6c-43c4-878a-6dfdf7f725c3,hippowdon,True,hippowdon,Hippowdon,Heavyweight,,4,False,https://bulbapedia.bulbagarden.net/wiki/Hippowdon_(Pokémon),
75e9c001-6c39-4024-a04a-bb08aff2fbb7,skorupi,True,skorupi,Skorupi,Scorpion,,4,False,https://bulbapedia.bulbagarden.net/wiki/Skorupi_(Pokémon),
eeb9136e-932d-4584-b055-96a22372ea15,drapion,True,drapion,Drapion,Ogre Scorpion,,4,False,https://bulbapedia.bulbagarden.net/wiki/Drapion_(Pokémon),
02b2db44-d9d4-4aaa-a001-982fd1bfc972,croagunk,True,croagunk,Croagunk,Toxic Mouth,,4,False,https://bulbapedia.bulbagarden.net/wiki/Croagunk_(Pokémon),
015db84f-bf42-4ce1-8fa4-4eec7568e5a7,toxicroak,True,toxicroak,Toxicroak,Toxic Mouth,,4,False,https://bulbapedia.bulbagarden.net/wiki/Toxicroak_(Pokémon),
a60f1602-4f52-46ea-a12f-3c0e7c072264,carnivine,True,carnivine,Carnivine,Bug Catcher,,4,False,https://bulbapedia.bulbagarden.net/wiki/Carnivine_(Pokémon),
e6ad94e7-04cf-4cbc-9bee-293595beb15b,finneon,True,finneon,Finneon,Wing Fish,,4,False,https://bulbapedia.bulbagarden.net/wiki/Finneon_(Pokémon),
9c732e87-fc18-45a2-9404-d26b90797ed5,lumineon,True,lumineon,Lumineon,Neon,,4,False,https://bulbapedia.bulbagarden.net/wiki/Lumineon_(Pokémon),
3bb2f072-e21a-41a3-bcca-24af3528aed6,mantyke,True,mantyke,Mantyke,Kite,,4,False,https://bulbapedia.bulbagarden.net/wiki/Mantyke_(Pokémon),
b37ebbbd-09cb-4c7b-a49a-2ea88b6a4789,snover,True,snover,Snover,Frost Tree,,4,False,https://bulbapedia.bulbagarden.net/wiki/Snover_(Pokémon),
ddb2b17b-83a5-46e4-9753-9fccf7bbcd68,abomasnow,True,abomasnow,Abomasnow,Frost Tree,,4,True,https://bulbapedia.bulbagarden.net/wiki/Abomasnow_(Pokémon),
5f1cbc3b-3252-4f66-bb44-06c67b74c195,weavile,True,weavile,Weavile,Sharp Claw,,4,False,https://bulbapedia.bulbagarden.net/wiki/Weavile_(Pokémon),
162ee6c2-aaf2-47f3-a92a-7d77a14a646e,magnezone,True,magnezone,Magnezone,Magnet Area,,,False,https://bulbapedia.bulbagarden.net/wiki/Magnezone_(Pokémon),
10a1e8f2-cc0c-484f-833e-f60ab6785f3e,lickilicky,True,lickilicky,Lickilicky,Licking,,4,False,https://bulbapedia.bulbagarden.net/wiki/Lickilicky_(Pokémon),
922a8890-3199-49a1-b065-2cf93e5596d0,rhyperior,True,rhyperior,Rhyperior,Drill,,4,False,https://bulbapedia.bulbagarden.net/wiki/Rhyperior_(Pokémon),
